# data/reports/report-Feb-12-2015-13h13.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-fcq.37.log   | Counting(0)   | 20    | 2.1 ± 0.7   | 1.3385s    | -
ScalObject-fcq.37.log   | Counting(0)+R | 20    | 2.1 ± 0.7   | 0.5729s    | -
ScalObject-fcq.37.log   | Symbolic      | 20    | 2.1 ± 0.7   | 0.4096s    | -
ScalObject-fcq.37.log   | Symbolic+R    | 20    | 2.1 ± 0.7   | 0.3143s    | -
ScalObject-fcq.37.log   | Saturate      | 20    | 2.1 ± 0.7   | 0.0068s    | -
ScalObject-fcq.37.log   | Saturate+R    | 20    | 2.1 ± 0.7   | 0.0066s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.38.log   | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.5342s    | -
ScalObject-fcq.38.log   | Counting(4)   | 20    | 1.3 ± 0.5   | 0.4803s    | -
ScalObject-fcq.38.log   | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.3161s    | -
ScalObject-fcq.38.log   | Counting(2)   | 20    | 1.3 ± 0.5   | 0.6441s    | -
ScalObject-fcq.38.log   | Counting(2)+R | 20    | 1.3 ± 0.5   | 0.356s     | -
ScalObject-fcq.38.log   | Counting(0)   | 20    | 1.3 ± 0.5   | 0.9347s    | -
ScalObject-fcq.38.log   | Counting(0)+R | 20    | 1.3 ± 0.5   | 0.4031s    | -
ScalObject-fcq.38.log   | Symbolic      | 20    | 1.3 ± 0.5   | 0.24s      | -
ScalObject-fcq.38.log   | Symbolic+R    | 20    | 1.3 ± 0.5   | 0.1161s    | -
ScalObject-fcq.38.log   | Saturate      | 20    | 1.3 ± 0.5   | 0.0061s    | -
ScalObject-fcq.38.log   | Saturate+R    | 20    | 1.3 ± 0.5   | 0.0063s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.39.log   | Enumerate+C   | 20    | 1.7 ± 0.7   | 0.3152s    | -
ScalObject-fcq.39.log   | Counting(4)   | 20    | 1.7 ± 0.7   | 0.6305s    | -
ScalObject-fcq.39.log   | Counting(4)+R | 20    | 1.7 ± 0.7   | 0.4513s    | -
ScalObject-fcq.39.log   | Counting(2)   | 20    | 1.7 ± 0.7   | 0.8611s    | -
ScalObject-fcq.39.log   | Counting(2)+R | 20    | 1.7 ± 0.7   | 0.5301s    | -
ScalObject-fcq.39.log   | Counting(0)   | 20    | 1.7 ± 0.7   | 1.0152s    | -
ScalObject-fcq.39.log   | Counting(0)+R | 20    | 1.7 ± 0.7   | 0.6808s    | -
ScalObject-fcq.39.log   | Symbolic      | 20    | 1.7 ± 0.7   | 0.3107s    | -
ScalObject-fcq.39.log   | Symbolic+R    | 20    | 1.7 ± 0.7   | 0.198s     | -
ScalObject-fcq.39.log   | Saturate      | 20    | 1.7 ± 0.7   | 0.0064s    | -
ScalObject-fcq.39.log   | Saturate+R    | 20    | 1.7 ± 0.7   | 0.0081s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.40.log   | Enumerate+C   | 14    | 2.0 ± 0.8   | 0.3782s    | -
ScalObject-fcq.40.log   | Counting(4)   | 14    | 2.0 ± 0.8   | 0.1367s    | -
ScalObject-fcq.40.log   | Counting(4)+R | 14    | 2.0 ± 0.8   | 0.1393s    | -
ScalObject-fcq.40.log   | Counting(2)   | 14    | 2.0 ± 0.8   | 0.1591s    | -
ScalObject-fcq.40.log   | Counting(2)+R | 14    | 2.0 ± 0.8   | 0.1636s    | -
ScalObject-fcq.40.log   | Counting(0)   | 14    | 2.0 ± 0.8   | 0.1933s    | -
ScalObject-fcq.40.log   | Counting(0)+R | 14    | 2.0 ± 0.8   | 0.1971s    | -
ScalObject-fcq.40.log   | Symbolic      | 14    | 2.0 ± 0.8   | 0.0675s    | -
ScalObject-fcq.40.log   | Symbolic+R    | 14    | 2.0 ± 0.8   | 0.0675s    | -
ScalObject-fcq.40.log   | Saturate      | 14    | 2.0 ± 0.8   | 0.003s     | -
ScalObject-fcq.40.log   | Saturate+R    | 14    | 2.0 ± 0.8   | 0.0033s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.41.log   | Enumerate+C   | 20    | 1.5 ± 0.7   | 1.2163s    | -
ScalObject-fcq.41.log   | Counting(4)   | 20    | 1.5 ± 0.7   | 0.7223s    | -
ScalObject-fcq.41.log   | Counting(4)+R | 20    | 1.5 ± 0.7   | 0.2963s    | -
ScalObject-fcq.41.log   | Counting(2)   | 20    | 1.5 ± 0.7   | 0.7329s    | -
ScalObject-fcq.41.log   | Counting(2)+R | 20    | 1.5 ± 0.7   | 0.3089s    | -
ScalObject-fcq.41.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 1.453s     | -
ScalObject-fcq.41.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.3614s    | -
ScalObject-fcq.41.log   | Symbolic      | 20    | 1.5 ± 0.7   | 0.4585s    | -
ScalObject-fcq.41.log   | Symbolic+R    | 20    | 1.5 ± 0.7   | 0.1482s    | -
ScalObject-fcq.41.log   | Saturate      | 20    | 1.5 ± 0.7   | 0.0045s    | -
ScalObject-fcq.41.log   | Saturate+R    | 20    | 1.5 ± 0.7   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.42.log   | Enumerate+C   | 20    | 1.8 ± 0.8   | 0.9141s    | -
ScalObject-fcq.42.log   | Counting(4)   | 20    | 1.8 ± 0.8   | 0.6699s    | -
ScalObject-fcq.42.log   | Counting(4)+R | 20    | 1.8 ± 0.8   | 0.6703s    | -
ScalObject-fcq.42.log   | Counting(2)   | 20    | 1.8 ± 0.8   | 0.8704s    | -
ScalObject-fcq.42.log   | Counting(2)+R | 20    | 1.8 ± 0.8   | 0.8516s    | -
ScalObject-fcq.42.log   | Counting(0)   | 20    | 1.8 ± 0.8   | 1.268s     | -
ScalObject-fcq.42.log   | Counting(0)+R | 20    | 1.8 ± 0.8   | 1.2317s    | -
ScalObject-fcq.42.log   | Symbolic      | 20    | 1.8 ± 0.8   | 0.3949s    | -
ScalObject-fcq.42.log   | Symbolic+R    | 20    | 1.8 ± 0.8   | 0.4026s    | -
ScalObject-fcq.42.log   | Saturate      | 20    | 1.8 ± 0.8   | 0.0054s    | -
ScalObject-fcq.42.log   | Saturate+R    | 20    | 1.8 ± 0.8   | 0.0069s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.43.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.773s     | -
ScalObject-fcq.43.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.7988s    | -
ScalObject-fcq.43.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2375s    | -
ScalObject-fcq.43.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.8837s    | -
ScalObject-fcq.43.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2279s    | -
ScalObject-fcq.43.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.5227s    | -
ScalObject-fcq.43.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.2494s    | -
ScalObject-fcq.43.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.365s     | -
ScalObject-fcq.43.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0844s    | -
ScalObject-fcq.43.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0047s    | -
ScalObject-fcq.43.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0041s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.44.log   | Enumerate+C   | 16    | 2.0 ± 0.7   | 0.4543s    | -
ScalObject-fcq.44.log   | Counting(4)   | 16    | 2.0 ± 0.7   | 0.2386s    | -
ScalObject-fcq.44.log   | Counting(4)+R | 16    | 2.0 ± 0.7   | 0.2327s    | -
ScalObject-fcq.44.log   | Counting(2)   | 16    | 2.0 ± 0.7   | 0.2716s    | -
ScalObject-fcq.44.log   | Counting(2)+R | 16    | 2.0 ± 0.7   | 0.2771s    | -
ScalObject-fcq.44.log   | Counting(0)   | 16    | 2.0 ± 0.7   | 0.2525s    | -
ScalObject-fcq.44.log   | Counting(0)+R | 16    | 2.0 ± 0.7   | 0.2529s    | -
ScalObject-fcq.44.log   | Symbolic      | 16    | 2.0 ± 0.7   | 0.1313s    | -
ScalObject-fcq.44.log   | Symbolic+R    | 16    | 2.0 ± 0.7   | 0.1251s    | -
ScalObject-fcq.44.log   | Saturate      | 16    | 2.0 ± 0.7   | 0.0035s    | -
ScalObject-fcq.44.log   | Saturate+R    | 16    | 2.0 ± 0.7   | 0.0034s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.45.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.5478s    | -
ScalObject-fcq.45.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6448s    | -
ScalObject-fcq.45.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2224s    | -
ScalObject-fcq.45.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.9637s    | -
ScalObject-fcq.45.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2759s    | -
ScalObject-fcq.45.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.114s     | -
ScalObject-fcq.45.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2874s    | -
ScalObject-fcq.45.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2784s    | -
ScalObject-fcq.45.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0827s    | -
ScalObject-fcq.45.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0045s    | -
ScalObject-fcq.45.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.46.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.786s     | -
ScalObject-fcq.46.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.751s     | -
ScalObject-fcq.46.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2877s    | -
ScalObject-fcq.46.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.8564s    | -
ScalObject-fcq.46.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2897s    | -
ScalObject-fcq.46.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.2619s    | -
ScalObject-fcq.46.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.3913s    | -
ScalObject-fcq.46.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.3768s    | -
ScalObject-fcq.46.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.1239s    | -
ScalObject-fcq.46.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0037s    | -
ScalObject-fcq.46.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0047s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.47.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.4234s    | -
ScalObject-fcq.47.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5259s    | -
ScalObject-fcq.47.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2305s    | -
ScalObject-fcq.47.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7533s    | -
ScalObject-fcq.47.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2623s    | -
ScalObject-fcq.47.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.8726s    | -
ScalObject-fcq.47.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.2817s    | -
ScalObject-fcq.47.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2557s    | -
ScalObject-fcq.47.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0857s    | -
ScalObject-fcq.47.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0064s    | -
ScalObject-fcq.47.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0058s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.48.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.9774s    | -
ScalObject-fcq.48.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.6446s    | -
ScalObject-fcq.48.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.2105s    | -
ScalObject-fcq.48.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 0.9262s    | -
ScalObject-fcq.48.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.2113s    | -
ScalObject-fcq.48.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.1614s    | -
ScalObject-fcq.48.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.2709s    | -
ScalObject-fcq.48.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.3663s    | -
ScalObject-fcq.48.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.0788s    | -
ScalObject-fcq.48.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0055s    | -
ScalObject-fcq.48.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.49.log   | Enumerate+C   | 20    | 1.5 ± 0.7   | 0.311s     | -
ScalObject-fcq.49.log   | Counting(4)   | 20    | 1.5 ± 0.7   | 0.5838s    | -
ScalObject-fcq.49.log   | Counting(4)+R | 20    | 1.5 ± 0.7   | 0.2943s    | -
ScalObject-fcq.49.log   | Counting(2)   | 20    | 1.5 ± 0.7   | 0.7339s    | -
ScalObject-fcq.49.log   | Counting(2)+R | 20    | 1.5 ± 0.7   | 0.3223s    | -
ScalObject-fcq.49.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 1.2377s    | -
ScalObject-fcq.49.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.3655s    | -
ScalObject-fcq.49.log   | Symbolic      | 20    | 1.5 ± 0.7   | 0.2671s    | -
ScalObject-fcq.49.log   | Symbolic+R    | 20    | 1.5 ± 0.7   | 0.1422s    | -
ScalObject-fcq.49.log   | Saturate      | 20    | 1.5 ± 0.7   | 0.007s     | -
ScalObject-fcq.49.log   | Saturate+R    | 20    | 1.5 ± 0.7   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.50.log   | Enumerate+C   | 20    | 1.5 ± 0.7   | 0.7213s    | -
ScalObject-fcq.50.log   | Counting(4)   | 20    | 1.5 ± 0.7   | 0.6735s    | -
ScalObject-fcq.50.log   | Counting(4)+R | 20    | 1.5 ± 0.7   | 0.2257s    | -
ScalObject-fcq.50.log   | Counting(2)   | 20    | 1.5 ± 0.7   | 0.8731s    | -
ScalObject-fcq.50.log   | Counting(2)+R | 20    | 1.5 ± 0.7   | 0.2216s    | -
ScalObject-fcq.50.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 1.2798s    | -
ScalObject-fcq.50.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.2602s    | -
ScalObject-fcq.50.log   | Symbolic      | 20    | 1.5 ± 0.7   | 0.3465s    | -
ScalObject-fcq.50.log   | Symbolic+R    | 20    | 1.5 ± 0.7   | 0.0818s    | -
ScalObject-fcq.50.log   | Saturate      | 20    | 1.5 ± 0.7   | 0.0043s    | -
ScalObject-fcq.50.log   | Saturate+R    | 20    | 1.5 ± 0.7   | 0.0042s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.51.log   | Enumerate+C   | 20    | 1.3 ± 0.7   | 0.3133s    | -
ScalObject-fcq.51.log   | Counting(4)   | 20    | 1.3 ± 0.7   | 0.6332s    | -
ScalObject-fcq.51.log   | Counting(4)+R | 20    | 1.3 ± 0.7   | 0.3086s    | -
ScalObject-fcq.51.log   | Counting(2)   | 20    | 1.3 ± 0.7   | 0.7391s    | -
ScalObject-fcq.51.log   | Counting(2)+R | 20    | 1.3 ± 0.7   | 0.3255s    | -
ScalObject-fcq.51.log   | Counting(0)   | 20    | 1.3 ± 0.7   | 0.9538s    | -
ScalObject-fcq.51.log   | Counting(0)+R | 20    | 1.3 ± 0.7   | 0.3912s    | -
ScalObject-fcq.51.log   | Symbolic      | 20    | 1.3 ± 0.7   | 0.2915s    | -
ScalObject-fcq.51.log   | Symbolic+R    | 20    | 1.3 ± 0.7   | 0.1197s    | -
ScalObject-fcq.51.log   | Saturate      | 20    | 1.3 ± 0.7   | 0.005s     | -
ScalObject-fcq.51.log   | Saturate+R    | 20    | 1.3 ± 0.7   | 0.005s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.52.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.5833s    | -
ScalObject-fcq.52.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6398s    | -
ScalObject-fcq.52.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1773s    | -
ScalObject-fcq.52.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.773s     | -
ScalObject-fcq.52.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1861s    | -
ScalObject-fcq.52.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9146s    | -
ScalObject-fcq.52.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1901s    | -
ScalObject-fcq.52.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.3229s    | -
ScalObject-fcq.52.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0515s    | -
ScalObject-fcq.52.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0039s    | -
ScalObject-fcq.52.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0041s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.53.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.4088s    | -
ScalObject-fcq.53.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.56s      | -
ScalObject-fcq.53.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.3133s    | -
ScalObject-fcq.53.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.7295s    | -
ScalObject-fcq.53.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.3621s    | -
ScalObject-fcq.53.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 0.8866s    | -
ScalObject-fcq.53.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.4478s    | -
ScalObject-fcq.53.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.2624s    | -
ScalObject-fcq.53.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.141s     | -
ScalObject-fcq.53.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0068s    | -
ScalObject-fcq.53.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0061s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.54.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3312s    | -
ScalObject-fcq.54.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.6338s    | -
ScalObject-fcq.54.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.1604s    | -
ScalObject-fcq.54.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.8442s    | -
ScalObject-fcq.54.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.1458s    | -
ScalObject-fcq.54.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.021s     | -
ScalObject-fcq.54.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.1537s    | -
ScalObject-fcq.54.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.1862s    | -
ScalObject-fcq.54.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0235s    | -
ScalObject-fcq.54.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0037s    | -
ScalObject-fcq.54.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0033s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.55.log   | Enumerate+C   | 20    | 1.5 ± 0.7   | 1.1377s    | -
ScalObject-fcq.55.log   | Counting(4)   | 20    | 1.5 ± 0.7   | 0.5784s    | -
ScalObject-fcq.55.log   | Counting(4)+R | 20    | 1.5 ± 0.7   | 0.2612s    | -
ScalObject-fcq.55.log   | Counting(2)   | 20    | 1.5 ± 0.7   | 0.6801s    | -
ScalObject-fcq.55.log   | Counting(2)+R | 20    | 1.5 ± 0.7   | 0.2661s    | -
ScalObject-fcq.55.log   | Counting(0)   | 20    | 1.5 ± 0.7   | 0.9452s    | -
ScalObject-fcq.55.log   | Counting(0)+R | 20    | 1.5 ± 0.7   | 0.274s     | -
ScalObject-fcq.55.log   | Symbolic      | 20    | 1.5 ± 0.7   | 0.3266s    | -
ScalObject-fcq.55.log   | Symbolic+R    | 20    | 1.5 ± 0.7   | 0.1153s    | -
ScalObject-fcq.55.log   | Saturate      | 20    | 1.5 ± 0.7   | 0.0055s    | -
ScalObject-fcq.55.log   | Saturate+R    | 20    | 1.5 ± 0.7   | 0.0051s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.56.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.3045s    | -
ScalObject-fcq.56.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.5619s    | -
ScalObject-fcq.56.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.2161s    | -
ScalObject-fcq.56.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.724s     | -
ScalObject-fcq.56.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.2309s    | -
ScalObject-fcq.56.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 0.9826s    | -
ScalObject-fcq.56.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.275s     | -
ScalObject-fcq.56.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2334s    | -
ScalObject-fcq.56.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.076s     | -
ScalObject-fcq.56.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0049s    | -
ScalObject-fcq.56.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.57.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.5052s    | -
ScalObject-fcq.57.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.626s     | -
ScalObject-fcq.57.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1906s    | -
ScalObject-fcq.57.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7614s    | -
ScalObject-fcq.57.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1838s    | -
ScalObject-fcq.57.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.5357s    | -
ScalObject-fcq.57.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1938s    | -
ScalObject-fcq.57.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2643s    | -
ScalObject-fcq.57.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0424s    | -
ScalObject-fcq.57.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0045s    | -
ScalObject-fcq.57.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.004s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.58.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.3246s    | -
ScalObject-fcq.58.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6932s    | -
ScalObject-fcq.58.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1668s    | -
ScalObject-fcq.58.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.8721s    | -
ScalObject-fcq.58.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1615s    | -
ScalObject-fcq.58.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.1369s    | -
ScalObject-fcq.58.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1586s    | -
ScalObject-fcq.58.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.2387s    | -
ScalObject-fcq.58.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0348s    | -
ScalObject-fcq.58.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0037s    | -
ScalObject-fcq.58.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0039s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.59.log   | Enumerate+C   | 20    | 1.2 ± 0.4   | 0.5803s    | -
ScalObject-fcq.59.log   | Counting(4)   | 20    | 1.2 ± 0.4   | 0.6146s    | -
ScalObject-fcq.59.log   | Counting(4)+R | 20    | 1.2 ± 0.4   | 0.1741s    | -
ScalObject-fcq.59.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.7505s    | -
ScalObject-fcq.59.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.1863s    | -
ScalObject-fcq.59.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.3156s    | -
ScalObject-fcq.59.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.1957s    | -
ScalObject-fcq.59.log   | Symbolic      | 20    | 1.2 ± 0.4   | 0.3127s    | -
ScalObject-fcq.59.log   | Symbolic+R    | 20    | 1.2 ± 0.4   | 0.0443s    | -
ScalObject-fcq.59.log   | Saturate      | 20    | 1.2 ± 0.4   | 0.0041s    | -
ScalObject-fcq.59.log   | Saturate+R    | 20    | 1.2 ± 0.4   | 0.0035s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-fcq.60.log   | Enumerate+C   | 20    | 1.3 ± 0.5   | 0.4436s    | -
ScalObject-fcq.60.log   | Counting(4)   | 20    | 1.3 ± 0.5   | 0.7165s    | -
ScalObject-fcq.60.log   | Counting(4)+R | 20    | 1.3 ± 0.5   | 0.1814s    | -
