# data/reports/report-Feb-12-2015-17h03.txt
Generating reports for data/histories/generated/small/**/*.log
------------------------------------------------------------------------------
            data/histories/generated/small/**/*.log (timeout 10s)             
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-bkq.23.log   | Counting(4)   | 20    | 2.5 ± 0.9   | 0.8202s    | -
ScalObject-bkq.23.log   | Counting(4)+R | 20    | 2.5 ± 0.9   | 0.6106s    | -
ScalObject-bkq.23.log   | Counting(2)   | 20    | 2.5 ± 0.9   | 1.1962s    | -
ScalObject-bkq.23.log   | Counting(2)+R | 20    | 2.5 ± 0.9   | 0.6752s    | -
ScalObject-bkq.23.log   | Counting(0)   | 20    | 2.5 ± 0.9   | 1.186s     | -
ScalObject-bkq.23.log   | Counting(0)+R | 20    | 2.5 ± 0.9   | 0.7588s    | -
ScalObject-bkq.23.log   | Symbolic      | 20    | 2.5 ± 0.9   | 0.5117s    | -
ScalObject-bkq.23.log   | Symbolic+R    | 20    | 2.5 ± 0.9   | 0.331s     | -
ScalObject-bkq.23.log   | Saturate      | 20    | 2.5 ± 0.9   | 0.0067s    | -
ScalObject-bkq.23.log   | Saturate+R    | 20    | 2.5 ± 0.9   | 0.0067s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.24.log   | Enumerate+C   | 17    | 1.6 ± 0.5   | 1.2497s    | √
ScalObject-bkq.24.log   | Counting(4)   | 17    | 1.6 ± 0.5   | 0.3293s    | √
ScalObject-bkq.24.log   | Counting(4)+R | 17    | 1.6 ± 0.5   | 0.1713s    | √
ScalObject-bkq.24.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 0.8925s    | -
ScalObject-bkq.24.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.3019s    | -
ScalObject-bkq.24.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.0328s    | -
ScalObject-bkq.24.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.3161s    | -
ScalObject-bkq.24.log   | Symbolic      | 17    | 1.6 ± 0.5   | 0.1639s    | √
ScalObject-bkq.24.log   | Symbolic+R    | 17    | 1.6 ± 0.5   | 0.0562s    | √
ScalObject-bkq.24.log   | Saturate      | 18    | 1.6 ± 0.5   | 0.0062s    | √
ScalObject-bkq.24.log   | Saturate+R    | 18    | 1.6 ± 0.5   | 0.0064s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.25.log   | Enumerate+C   | 16    | 1.5 ± 0.5   | 0.5097s    | √
ScalObject-bkq.25.log   | Counting(4)   | 16    | 1.5 ± 0.5   | 0.3185s    | √
ScalObject-bkq.25.log   | Counting(4)+R | 16    | 1.5 ± 0.5   | 0.207s     | √
ScalObject-bkq.25.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 0.8935s    | -
ScalObject-bkq.25.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.308s     | -
ScalObject-bkq.25.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 1.6749s    | -
ScalObject-bkq.25.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.3287s    | -
ScalObject-bkq.25.log   | Symbolic      | 16    | 1.5 ± 0.5   | 0.1742s    | √
ScalObject-bkq.25.log   | Symbolic+R    | 16    | 1.5 ± 0.5   | 0.0985s    | √
ScalObject-bkq.25.log   | Saturate      | 16    | 1.5 ± 0.5   | 0.0052s    | √
ScalObject-bkq.25.log   | Saturate+R    | 16    | 1.5 ± 0.5   | 0.0056s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.26.log   | Enumerate+C   | 14    | 1.0 ± 0.0   | 0.1589s    | √
ScalObject-bkq.26.log   | Counting(4)   | 14    | 1.0 ± 0.0   | 0.167s     | √
ScalObject-bkq.26.log   | Counting(4)+R | 14    | 1.0 ± 0.0   | 0.136s     | √
ScalObject-bkq.26.log   | Counting(2)   | 20    | 1.2 ± 0.4   | 0.9645s    | -
ScalObject-bkq.26.log   | Counting(2)+R | 20    | 1.2 ± 0.4   | 0.3766s    | -
ScalObject-bkq.26.log   | Counting(0)   | 20    | 1.2 ± 0.4   | 1.1302s    | -
ScalObject-bkq.26.log   | Counting(0)+R | 20    | 1.2 ± 0.4   | 0.3923s    | -
ScalObject-bkq.26.log   | Symbolic      | 14    | 1.0 ± 0.0   | 0.0582s    | √
ScalObject-bkq.26.log   | Symbolic+R    | 14    | 1.0 ± 0.0   | 0.0406s    | √
ScalObject-bkq.26.log   | Saturate      | 14    | 1.0 ± 0.0   | 0.0062s    | √
ScalObject-bkq.26.log   | Saturate+R    | 14    | 1.0 ± 0.0   | 0.0049s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.27.log   | Enumerate+C   | 8     | 1.0 ± 0.0   | 0.0747s    | √
ScalObject-bkq.27.log   | Counting(4)   | 8     | 1.0 ± 0.0   | 0.0766s    | √
ScalObject-bkq.27.log   | Counting(4)+R | 8     | 1.0 ± 0.0   | 0.0733s    | √
ScalObject-bkq.27.log   | Counting(2)   | 20    | 1.1 ± 0.3   | 0.8814s    | -
ScalObject-bkq.27.log   | Counting(2)+R | 20    | 1.1 ± 0.3   | 0.2053s    | -
ScalObject-bkq.27.log   | Counting(0)   | 20    | 1.1 ± 0.3   | 1.0255s    | -
ScalObject-bkq.27.log   | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2308s    | -
ScalObject-bkq.27.log   | Symbolic      | 8     | 1.0 ± 0.0   | 0.0173s    | √
ScalObject-bkq.27.log   | Symbolic+R    | 8     | 1.0 ± 0.0   | 0.0195s    | √
ScalObject-bkq.27.log   | Saturate      | 8     | 1.0 ± 0.0   | 0.0036s    | √
ScalObject-bkq.27.log   | Saturate+R    | 8     | 1.0 ± 0.0   | 0.0036s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.28.log   | Enumerate+C   | 20    | 2.0 ± 0.9   | 0.349s     | -
ScalObject-bkq.28.log   | Counting(4)   | 20    | 2.0 ± 0.9   | 0.8099s    | -
ScalObject-bkq.28.log   | Counting(4)+R | 20    | 2.0 ± 0.9   | 0.3646s    | -
ScalObject-bkq.28.log   | Counting(2)   | 20    | 2.0 ± 0.9   | 1.1242s    | -
ScalObject-bkq.28.log   | Counting(2)+R | 20    | 2.0 ± 0.9   | 0.3996s    | -
ScalObject-bkq.28.log   | Counting(0)   | 20    | 2.0 ± 0.9   | 1.4113s    | -
ScalObject-bkq.28.log   | Counting(0)+R | 20    | 2.0 ± 0.9   | 0.4649s    | -
ScalObject-bkq.28.log   | Symbolic      | 20    | 2.0 ± 0.9   | 0.4135s    | -
ScalObject-bkq.28.log   | Symbolic+R    | 20    | 2.0 ± 0.9   | 0.2006s    | -
ScalObject-bkq.28.log   | Saturate      | 20    | 2.0 ± 0.9   | 0.005s     | -
ScalObject-bkq.28.log   | Saturate+R    | 20    | 2.0 ± 0.9   | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.29.log   | Enumerate+C   | 20    | 1.0 ± 0.0   | 0.3314s    | -
ScalObject-bkq.29.log   | Counting(4)   | 20    | 1.0 ± 0.0   | 0.5719s    | -
ScalObject-bkq.29.log   | Counting(4)+R | 20    | 1.0 ± 0.0   | 0.196s     | -
ScalObject-bkq.29.log   | Counting(2)   | 20    | 1.0 ± 0.0   | 0.7986s    | -
ScalObject-bkq.29.log   | Counting(2)+R | 20    | 1.0 ± 0.0   | 0.2073s    | -
ScalObject-bkq.29.log   | Counting(0)   | 20    | 1.0 ± 0.0   | 1.0034s    | -
ScalObject-bkq.29.log   | Counting(0)+R | 20    | 1.0 ± 0.0   | 0.2323s    | -
ScalObject-bkq.29.log   | Symbolic      | 20    | 1.0 ± 0.0   | 0.179s     | -
ScalObject-bkq.29.log   | Symbolic+R    | 20    | 1.0 ± 0.0   | 0.0525s    | -
ScalObject-bkq.29.log   | Saturate      | 20    | 1.0 ± 0.0   | 0.0065s    | -
ScalObject-bkq.29.log   | Saturate+R    | 20    | 1.0 ± 0.0   | 0.0059s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.30.log   | Enumerate+C   | 6     | 1.0 ± 0.0   | 0.0492s    | √
ScalObject-bkq.30.log   | Counting(4)   | 6     | 1.0 ± 0.0   | 0.0548s    | √
ScalObject-bkq.30.log   | Counting(4)+R | 6     | 1.0 ± 0.0   | 0.0533s    | √
ScalObject-bkq.30.log   | Counting(2)   | 6     | 1.0 ± 0.0   | 0.0514s    | √
ScalObject-bkq.30.log   | Counting(2)+R | 6     | 1.0 ± 0.0   | 0.0541s    | √
ScalObject-bkq.30.log   | Counting(0)   | 20    | 1.6 ± 1.0   | 1.1243s    | -
ScalObject-bkq.30.log   | Counting(0)+R | 20    | 1.6 ± 1.0   | 0.7194s    | -
ScalObject-bkq.30.log   | Symbolic      | 6     | 1.0 ± 0.0   | 0.0135s    | √
ScalObject-bkq.30.log   | Symbolic+R    | 6     | 1.0 ± 0.0   | 0.0114s    | √
ScalObject-bkq.30.log   | Saturate      | 6     | 1.0 ± 0.0   | 0.0031s    | √
ScalObject-bkq.30.log   | Saturate+R    | 6     | 1.0 ± 0.0   | 0.0029s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.31.log   | Enumerate+C   | 20    | 1.7 ± 0.7   | 0.395s     | -
ScalObject-bkq.31.log   | Counting(4)   | 20    | 1.7 ± 0.7   | 0.7741s    | -
ScalObject-bkq.31.log   | Counting(4)+R | 20    | 1.7 ± 0.7   | 0.2594s    | -
ScalObject-bkq.31.log   | Counting(2)   | 20    | 1.7 ± 0.7   | 0.9175s    | -
ScalObject-bkq.31.log   | Counting(2)+R | 20    | 1.7 ± 0.7   | 0.258s     | -
ScalObject-bkq.31.log   | Counting(0)   | 20    | 1.7 ± 0.7   | 1.0985s    | -
ScalObject-bkq.31.log   | Counting(0)+R | 20    | 1.7 ± 0.7   | 0.2797s    | -
ScalObject-bkq.31.log   | Symbolic      | 20    | 1.7 ± 0.7   | 0.4561s    | -
ScalObject-bkq.31.log   | Symbolic+R    | 20    | 1.7 ± 0.7   | 0.1025s    | -
ScalObject-bkq.31.log   | Saturate      | 20    | 1.7 ± 0.7   | 0.0049s    | -
ScalObject-bkq.31.log   | Saturate+R    | 20    | 1.7 ± 0.7   | 0.0054s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.32.log   | Enumerate+C   | 20    | 1.7 ± 0.5   | 1.0285s    | -
ScalObject-bkq.32.log   | Counting(4)   | 20    | 1.7 ± 0.5   | 0.8075s    | -
ScalObject-bkq.32.log   | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.8134s    | -
ScalObject-bkq.32.log   | Counting(2)   | 20    | 1.7 ± 0.5   | 0.9159s    | -
ScalObject-bkq.32.log   | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.9163s    | -
ScalObject-bkq.32.log   | Counting(0)   | 20    | 1.7 ± 0.5   | 1.359s     | -
ScalObject-bkq.32.log   | Counting(0)+R | 20    | 1.7 ± 0.5   | 1.3639s    | -
ScalObject-bkq.32.log   | Symbolic      | 20    | 1.7 ± 0.5   | 0.4886s    | -
ScalObject-bkq.32.log   | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.4952s    | -
ScalObject-bkq.32.log   | Saturate      | 20    | 1.7 ± 0.5   | 0.0067s    | -
ScalObject-bkq.32.log   | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0065s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.33.log   | Enumerate+C   | 20    | 1.7 ± 0.5   | 0.8573s    | -
ScalObject-bkq.33.log   | Counting(4)   | 20    | 1.7 ± 0.5   | 0.7988s    | -
ScalObject-bkq.33.log   | Counting(4)+R | 20    | 1.7 ± 0.5   | 0.3209s    | -
ScalObject-bkq.33.log   | Counting(2)   | 20    | 1.7 ± 0.5   | 0.9533s    | -
ScalObject-bkq.33.log   | Counting(2)+R | 20    | 1.7 ± 0.5   | 0.3178s    | -
ScalObject-bkq.33.log   | Counting(0)   | 20    | 1.7 ± 0.5   | 1.2959s    | -
ScalObject-bkq.33.log   | Counting(0)+R | 20    | 1.7 ± 0.5   | 0.3634s    | -
ScalObject-bkq.33.log   | Symbolic      | 20    | 1.7 ± 0.5   | 0.4452s    | -
ScalObject-bkq.33.log   | Symbolic+R    | 20    | 1.7 ± 0.5   | 0.1429s    | -
ScalObject-bkq.33.log   | Saturate      | 20    | 1.7 ± 0.5   | 0.0056s    | -
ScalObject-bkq.33.log   | Saturate+R    | 20    | 1.7 ± 0.5   | 0.0053s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.34.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.8346s    | √
ScalObject-bkq.34.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.5537s    | √
ScalObject-bkq.34.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.2125s    | √
ScalObject-bkq.34.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.6706s    | √
ScalObject-bkq.34.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.2214s    | √
ScalObject-bkq.34.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.054s     | -
ScalObject-bkq.34.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.2854s    | -
ScalObject-bkq.34.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.3155s    | √
ScalObject-bkq.34.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.0767s    | √
ScalObject-bkq.34.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0057s    | √
ScalObject-bkq.34.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.005s     | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.35.log   | Enumerate+C   | 16    | 1.1 ± 0.3   | 0.2298s    | √
ScalObject-bkq.35.log   | Counting(4)   | 16    | 1.1 ± 0.3   | 0.2368s    | √
ScalObject-bkq.35.log   | Counting(4)+R | 16    | 1.1 ± 0.3   | 0.1311s    | √
ScalObject-bkq.35.log   | Counting(2)   | 16    | 1.1 ± 0.3   | 0.3127s    | √
ScalObject-bkq.35.log   | Counting(2)+R | 16    | 1.1 ± 0.3   | 0.1352s    | √
ScalObject-bkq.35.log   | Counting(0)   | 20    | 1.1 ± 0.3   | 1.3467s    | -
ScalObject-bkq.35.log   | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2064s    | -
ScalObject-bkq.35.log   | Symbolic      | 16    | 1.1 ± 0.3   | 0.1136s    | √
ScalObject-bkq.35.log   | Symbolic+R    | 16    | 1.1 ± 0.3   | 0.0312s    | √
ScalObject-bkq.35.log   | Saturate      | 16    | 1.1 ± 0.3   | 0.0039s    | √
ScalObject-bkq.35.log   | Saturate+R    | 16    | 1.1 ± 0.3   | 0.004s     | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.36.log   | Enumerate+C   | 20    | 1.5 ± 0.5   | 0.3187s    | -
ScalObject-bkq.36.log   | Counting(4)   | 20    | 1.5 ± 0.5   | 0.8651s    | -
ScalObject-bkq.36.log   | Counting(4)+R | 20    | 1.5 ± 0.5   | 0.4034s    | -
ScalObject-bkq.36.log   | Counting(2)   | 20    | 1.5 ± 0.5   | 1.1485s    | -
ScalObject-bkq.36.log   | Counting(2)+R | 20    | 1.5 ± 0.5   | 0.5625s    | -
ScalObject-bkq.36.log   | Counting(0)   | 20    | 1.5 ± 0.5   | 0.9195s    | -
ScalObject-bkq.36.log   | Counting(0)+R | 20    | 1.5 ± 0.5   | 0.5418s    | -
ScalObject-bkq.36.log   | Symbolic      | 20    | 1.5 ± 0.5   | 0.3141s    | -
ScalObject-bkq.36.log   | Symbolic+R    | 20    | 1.5 ± 0.5   | 0.1956s    | -
ScalObject-bkq.36.log   | Saturate      | 20    | 1.5 ± 0.5   | 0.0061s    | -
ScalObject-bkq.36.log   | Saturate+R    | 20    | 1.5 ± 0.5   | 0.0074s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.37.log   | Enumerate+C   | 10    | 2.2 ± 1.4   | 0.0571s    | -
ScalObject-bkq.37.log   | Counting(4)   | 10    | 2.2 ± 1.4   | 0.0758s    | -
ScalObject-bkq.37.log   | Counting(4)+R | 10    | 2.2 ± 1.4   | 0.0733s    | -
ScalObject-bkq.37.log   | Counting(2)   | 10    | 2.2 ± 1.4   | 0.0725s    | -
ScalObject-bkq.37.log   | Counting(2)+R | 10    | 2.2 ± 1.4   | 0.0773s    | -
ScalObject-bkq.37.log   | Counting(0)   | 10    | 2.2 ± 1.4   | 0.0854s    | -
ScalObject-bkq.37.log   | Counting(0)+R | 10    | 2.2 ± 1.4   | 0.0867s    | -
ScalObject-bkq.37.log   | Symbolic      | 10    | 2.2 ± 1.4   | 0.0232s    | -
ScalObject-bkq.37.log   | Symbolic+R    | 10    | 2.2 ± 1.4   | 0.0192s    | -
ScalObject-bkq.37.log   | Saturate      | 10    | 2.2 ± 1.4   | 0.0039s    | -
ScalObject-bkq.37.log   | Saturate+R    | 10    | 2.2 ± 1.4   | 0.0038s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.38.log   | Enumerate+C   | 16    | 1.1 ± 0.3   | 0.2352s    | √
ScalObject-bkq.38.log   | Counting(4)   | 16    | 1.1 ± 0.3   | 0.2654s    | √
ScalObject-bkq.38.log   | Counting(4)+R | 16    | 1.1 ± 0.3   | 0.1289s    | √
ScalObject-bkq.38.log   | Counting(2)   | 16    | 1.1 ± 0.3   | 0.308s     | √
ScalObject-bkq.38.log   | Counting(2)+R | 16    | 1.1 ± 0.3   | 0.1376s    | √
ScalObject-bkq.38.log   | Counting(0)   | 20    | 1.1 ± 0.3   | 1.0284s    | -
ScalObject-bkq.38.log   | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.1777s    | -
ScalObject-bkq.38.log   | Symbolic      | 16    | 1.1 ± 0.3   | 0.1291s    | √
ScalObject-bkq.38.log   | Symbolic+R    | 16    | 1.1 ± 0.3   | 0.0248s    | √
ScalObject-bkq.38.log   | Saturate      | 16    | 1.1 ± 0.3   | 0.0042s    | √
ScalObject-bkq.38.log   | Saturate+R    | 16    | 1.1 ± 0.3   | 0.0041s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.39.log   | Enumerate+C   | 20    | 1.6 ± 0.7   | 0.855s     | -
ScalObject-bkq.39.log   | Counting(4)   | 20    | 1.6 ± 0.7   | 0.6965s    | -
ScalObject-bkq.39.log   | Counting(4)+R | 20    | 1.6 ± 0.7   | 0.3418s    | -
ScalObject-bkq.39.log   | Counting(2)   | 20    | 1.6 ± 0.7   | 0.9032s    | -
ScalObject-bkq.39.log   | Counting(2)+R | 20    | 1.6 ± 0.7   | 0.3392s    | -
ScalObject-bkq.39.log   | Counting(0)   | 20    | 1.6 ± 0.7   | 1.3028s    | -
ScalObject-bkq.39.log   | Counting(0)+R | 20    | 1.6 ± 0.7   | 0.4711s    | -
ScalObject-bkq.39.log   | Symbolic      | 20    | 1.6 ± 0.7   | 0.4035s    | -
ScalObject-bkq.39.log   | Symbolic+R    | 20    | 1.6 ± 0.7   | 0.1644s    | -
ScalObject-bkq.39.log   | Saturate      | 20    | 1.6 ± 0.7   | 0.0045s    | -
ScalObject-bkq.39.log   | Saturate+R    | 20    | 1.6 ± 0.7   | 0.0047s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.40.log   | Enumerate+C   | 10    | 1.6 ± 0.5   | 0.1421s    | √
ScalObject-bkq.40.log   | Counting(4)   | 10    | 1.6 ± 0.5   | 0.1135s    | √
ScalObject-bkq.40.log   | Counting(4)+R | 10    | 1.6 ± 0.5   | 0.1157s    | √
ScalObject-bkq.40.log   | Counting(2)   | 20    | 1.6 ± 0.7   | 0.7599s    | √
ScalObject-bkq.40.log   | Counting(2)+R | 20    | 1.6 ± 0.7   | 0.2942s    | √
ScalObject-bkq.40.log   | Counting(0)   | 20    | 1.6 ± 0.7   | 0.932s     | -
ScalObject-bkq.40.log   | Counting(0)+R | 20    | 1.6 ± 0.7   | 0.3459s    | -
ScalObject-bkq.40.log   | Symbolic      | 10    | 1.6 ± 0.5   | 0.0391s    | √
ScalObject-bkq.40.log   | Symbolic+R    | 10    | 1.6 ± 0.5   | 0.0541s    | √
ScalObject-bkq.40.log   | Saturate      | 10    | 1.6 ± 0.5   | 0.0036s    | √
ScalObject-bkq.40.log   | Saturate+R    | 10    | 1.6 ± 0.5   | 0.0039s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.41.log   | Enumerate+C   | 20    | 1.9 ± 0.6   | 3.0732s    | -
ScalObject-bkq.41.log   | Counting(4)   | 20    | 1.9 ± 0.6   | 0.7101s    | -
ScalObject-bkq.41.log   | Counting(4)+R | 20    | 1.9 ± 0.6   | 0.3826s    | -
ScalObject-bkq.41.log   | Counting(2)   | 20    | 1.9 ± 0.6   | 1.0385s    | -
ScalObject-bkq.41.log   | Counting(2)+R | 20    | 1.9 ± 0.6   | 0.4272s    | -
ScalObject-bkq.41.log   | Counting(0)   | 20    | 1.9 ± 0.6   | 1.2892s    | -
ScalObject-bkq.41.log   | Counting(0)+R | 20    | 1.9 ± 0.6   | 0.6018s    | -
ScalObject-bkq.41.log   | Symbolic      | 20    | 1.9 ± 0.6   | 0.4008s    | -
ScalObject-bkq.41.log   | Symbolic+R    | 20    | 1.9 ± 0.6   | 0.2116s    | -
ScalObject-bkq.41.log   | Saturate      | 20    | 1.9 ± 0.6   | 0.0063s    | -
ScalObject-bkq.41.log   | Saturate+R    | 20    | 1.9 ± 0.6   | 0.0062s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.42.log   | Enumerate+C   | 5     | 1.4 ± 0.5   | 0.0637s    | √
ScalObject-bkq.42.log   | Counting(4)   | 5     | 1.4 ± 0.5   | 0.0343s    | √
ScalObject-bkq.42.log   | Counting(4)+R | 5     | 1.4 ± 0.5   | 0.035s     | √
ScalObject-bkq.42.log   | Counting(2)   | 5     | 1.4 ± 0.5   | 0.0304s    | √
ScalObject-bkq.42.log   | Counting(2)+R | 5     | 1.4 ± 0.5   | 0.0355s    | √
ScalObject-bkq.42.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.0727s    | -
ScalObject-bkq.42.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.411s     | -
ScalObject-bkq.42.log   | Symbolic      | 5     | 1.4 ± 0.5   | 0.0084s    | √
ScalObject-bkq.42.log   | Symbolic+R    | 5     | 1.4 ± 0.5   | 0.0085s    | √
ScalObject-bkq.42.log   | Saturate      | 5     | 1.4 ± 0.5   | 0.003s     | √
ScalObject-bkq.42.log   | Saturate+R    | 5     | 1.4 ± 0.5   | 0.0029s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.43.log   | Enumerate+C   | 11    | 1.4 ± 0.5   | 0.1858s    | √
ScalObject-bkq.43.log   | Counting(4)   | 11    | 1.4 ± 0.5   | 0.1074s    | √
ScalObject-bkq.43.log   | Counting(4)+R | 11    | 1.4 ± 0.5   | 0.1009s    | √
ScalObject-bkq.43.log   | Counting(2)   | 20    | 1.7 ± 0.8   | 0.7262s    | √
ScalObject-bkq.43.log   | Counting(2)+R | 20    | 1.7 ± 0.8   | 0.325s     | √
ScalObject-bkq.43.log   | Counting(0)   | 20    | 1.7 ± 0.8   | 1.1688s    | -
ScalObject-bkq.43.log   | Counting(0)+R | 20    | 1.7 ± 0.8   | 0.372s     | -
ScalObject-bkq.43.log   | Symbolic      | 11    | 1.4 ± 0.5   | 0.0352s    | √
ScalObject-bkq.43.log   | Symbolic+R    | 11    | 1.4 ± 0.5   | 0.0326s    | √
ScalObject-bkq.43.log   | Saturate      | 11    | 1.4 ± 0.5   | 0.0049s    | √
ScalObject-bkq.43.log   | Saturate+R    | 11    | 1.4 ± 0.5   | 0.0038s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.44.log   | Enumerate+C   | 20    | 1.4 ± 0.5   | 0.3238s    | -
ScalObject-bkq.44.log   | Counting(4)   | 20    | 1.4 ± 0.5   | 0.6797s    | -
ScalObject-bkq.44.log   | Counting(4)+R | 20    | 1.4 ± 0.5   | 0.3037s    | -
ScalObject-bkq.44.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.9603s    | -
ScalObject-bkq.44.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.38s      | -
ScalObject-bkq.44.log   | Counting(0)   | 20    | 1.4 ± 0.5   | 1.1756s    | -
ScalObject-bkq.44.log   | Counting(0)+R | 20    | 1.4 ± 0.5   | 0.376s     | -
ScalObject-bkq.44.log   | Symbolic      | 20    | 1.4 ± 0.5   | 0.335s     | -
ScalObject-bkq.44.log   | Symbolic+R    | 20    | 1.4 ± 0.5   | 0.1349s    | -
ScalObject-bkq.44.log   | Saturate      | 20    | 1.4 ± 0.5   | 0.0067s    | -
ScalObject-bkq.44.log   | Saturate+R    | 20    | 1.4 ± 0.5   | 0.0071s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.45.log   | Enumerate+C   | 8     | 1.0 ± 0.0   | 0.073s     | √
ScalObject-bkq.45.log   | Counting(4)   | 8     | 1.0 ± 0.0   | 0.0707s    | √
ScalObject-bkq.45.log   | Counting(4)+R | 8     | 1.0 ± 0.0   | 0.0672s    | √
ScalObject-bkq.45.log   | Counting(2)   | 8     | 1.0 ± 0.0   | 0.0746s    | √
ScalObject-bkq.45.log   | Counting(2)+R | 8     | 1.0 ± 0.0   | 0.07s      | √
ScalObject-bkq.45.log   | Counting(0)   | 20    | 1.1 ± 0.3   | 0.9956s    | -
ScalObject-bkq.45.log   | Counting(0)+R | 20    | 1.1 ± 0.3   | 0.2071s    | -
ScalObject-bkq.45.log   | Symbolic      | 8     | 1.0 ± 0.0   | 0.0183s    | √
ScalObject-bkq.45.log   | Symbolic+R    | 8     | 1.0 ± 0.0   | 0.0133s    | √
ScalObject-bkq.45.log   | Saturate      | 8     | 1.0 ± 0.0   | 0.0041s    | √
ScalObject-bkq.45.log   | Saturate+R    | 8     | 1.0 ± 0.0   | 0.0032s    | √
------------------------+---------------+-------+-------------+------------+--
ScalObject-bkq.46.log   | Enumerate+C   | 13    | 1.3 ± 0.5   | 0.2027s    | √
ScalObject-bkq.46.log   | Counting(4)   | 13    | 1.3 ± 0.5   | 0.1397s    | √
ScalObject-bkq.46.log   | Counting(4)+R | 13    | 1.3 ± 0.5   | 0.1158s    | √
ScalObject-bkq.46.log   | Counting(2)   | 20    | 1.4 ± 0.5   | 0.8948s    | -
ScalObject-bkq.46.log   | Counting(2)+R | 20    | 1.4 ± 0.5   | 0.4428s    | -
