# data/report-Dec-01-2014-17h41.txt
Generating reports for examples/generated/small/**/*.log
------------------------------------------------------------------------------
               examples/generated/small/**/*.log (timeout 10s)                
------------------------------------------------------------------------------
history                 | algorithm     | steps | concurrency | time       | v
ScalObject-ts.14.log    | Enumerate+C   | 20    | 1.9±0.6     | 5.7364s    | -
ScalObject-ts.14.log    | Counting(4)   | 20    | 1.9±0.6     | 0.9834s    | -
ScalObject-ts.14.log    | Counting(4)+R | 20    | 1.9±0.6     | 0.5315s    | -
ScalObject-ts.14.log    | Counting(2)   | 20    | 1.9±0.6     | 1.1459s    | -
ScalObject-ts.14.log    | Counting(2)+R | 20    | 1.9±0.6     | 0.546s     | -
ScalObject-ts.14.log    | Counting(0)   | 20    | 1.9±0.6     | 1.3105s    | -
ScalObject-ts.14.log    | Counting(0)+R | 20    | 1.9±0.6     | 0.4779s    | -
ScalObject-ts.14.log    | Symbolic      | 20    | 1.9±0.6     | 0.5489s    | -
ScalObject-ts.14.log    | Symbolic+R    | 20    | 1.9±0.6     | 0.2235s    | -
ScalObject-ts.14.log    | Saturate      | 20    | 1.9±0.6     | 0.009s     | -
ScalObject-ts.14.log    | Saturate+R    | 20    | 1.9±0.6     | 0.0098s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.15.log    | Enumerate+C   | 20    | 1.4±0.5     | 1.1848s    | -
ScalObject-ts.15.log    | Counting(4)   | 20    | 1.4±0.5     | 0.7659s    | -
ScalObject-ts.15.log    | Counting(4)+R | 20    | 1.4±0.5     | 0.2469s    | -
ScalObject-ts.15.log    | Counting(2)   | 20    | 1.4±0.5     | 0.9607s    | -
ScalObject-ts.15.log    | Counting(2)+R | 20    | 1.4±0.5     | 0.2475s    | -
ScalObject-ts.15.log    | Counting(0)   | 20    | 1.4±0.5     | 1.0283s    | -
ScalObject-ts.15.log    | Counting(0)+R | 20    | 1.4±0.5     | 0.236s     | -
ScalObject-ts.15.log    | Symbolic      | 20    | 1.4±0.5     | 0.3767s    | -
ScalObject-ts.15.log    | Symbolic+R    | 20    | 1.4±0.5     | 0.0802s    | -
ScalObject-ts.15.log    | Saturate      | 20    | 1.4±0.5     | 0.0085s    | -
ScalObject-ts.15.log    | Saturate+R    | 20    | 1.4±0.5     | 0.0076s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.16.log    | Enumerate+C   | 14    | 2.3±1.1     | 0.1467s    | -
ScalObject-ts.16.log    | Counting(4)   | 14    | 2.3±1.1     | 0.1696s    | -
ScalObject-ts.16.log    | Counting(4)+R | 14    | 2.3±1.1     | 0.1442s    | -
ScalObject-ts.16.log    | Counting(2)   | 14    | 2.3±1.1     | 0.1831s    | -
ScalObject-ts.16.log    | Counting(2)+R | 14    | 2.3±1.1     | 0.1475s    | -
ScalObject-ts.16.log    | Counting(0)   | 14    | 2.3±1.1     | 0.1733s    | -
ScalObject-ts.16.log    | Counting(0)+R | 14    | 2.3±1.1     | 0.147s     | -
ScalObject-ts.16.log    | Symbolic      | 14    | 2.3±1.1     | 0.0821s    | -
ScalObject-ts.16.log    | Symbolic+R    | 14    | 2.3±1.1     | 0.0482s    | -
ScalObject-ts.16.log    | Saturate      | 14    | 2.3±1.1     | 0.0086s    | -
ScalObject-ts.16.log    | Saturate+R    | 14    | 2.3±1.1     | 0.0088s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.17.log    | Enumerate+C   | 18    | 1.7±0.7     | 0.6368s    | -
ScalObject-ts.17.log    | Counting(4)   | 18    | 1.7±0.7     | 0.4978s    | -
ScalObject-ts.17.log    | Counting(4)+R | 18    | 1.7±0.7     | 0.212s     | -
ScalObject-ts.17.log    | Counting(2)   | 18    | 1.7±0.7     | 0.5637s    | -
ScalObject-ts.17.log    | Counting(2)+R | 18    | 1.7±0.7     | 0.2204s    | -
ScalObject-ts.17.log    | Counting(0)   | 18    | 1.7±0.7     | 0.6096s    | -
ScalObject-ts.17.log    | Counting(0)+R | 18    | 1.7±0.7     | 0.2269s    | -
ScalObject-ts.17.log    | Symbolic      | 18    | 1.7±0.7     | 0.232s     | -
ScalObject-ts.17.log    | Symbolic+R    | 18    | 1.7±0.7     | 0.0733s    | -
ScalObject-ts.17.log    | Saturate      | 18    | 1.7±0.7     | 0.0047s    | -
ScalObject-ts.17.log    | Saturate+R    | 18    | 1.7±0.7     | 0.0045s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.18.log    | Enumerate+C   | 10    | 1.7±0.5     | 0.0942s    | -
ScalObject-ts.18.log    | Counting(4)   | 10    | 1.7±0.5     | 0.1157s    | -
ScalObject-ts.18.log    | Counting(4)+R | 10    | 1.7±0.5     | 0.1009s    | -
ScalObject-ts.18.log    | Counting(2)   | 10    | 1.7±0.5     | 0.1095s    | -
ScalObject-ts.18.log    | Counting(2)+R | 10    | 1.7±0.5     | 0.0944s    | -
ScalObject-ts.18.log    | Counting(0)   | 10    | 1.7±0.5     | 0.1146s    | -
ScalObject-ts.18.log    | Counting(0)+R | 10    | 1.7±0.5     | 0.0916s    | -
ScalObject-ts.18.log    | Symbolic      | 10    | 1.7±0.5     | 0.0466s    | -
ScalObject-ts.18.log    | Symbolic+R    | 10    | 1.7±0.5     | 0.0302s    | -
ScalObject-ts.18.log    | Saturate      | 10    | 1.7±0.5     | 0.0038s    | -
ScalObject-ts.18.log    | Saturate+R    | 10    | 1.7±0.5     | 0.0041s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.19.log    | Enumerate+C   | 20    | 1.1±0.3     | 0.443s     | -
ScalObject-ts.19.log    | Counting(4)   | 20    | 1.1±0.3     | 0.6456s    | -
ScalObject-ts.19.log    | Counting(4)+R | 20    | 1.1±0.3     | 0.1886s    | -
ScalObject-ts.19.log    | Counting(2)   | 20    | 1.1±0.3     | 0.8436s    | -
ScalObject-ts.19.log    | Counting(2)+R | 20    | 1.1±0.3     | 0.1936s    | -
ScalObject-ts.19.log    | Counting(0)   | 20    | 1.1±0.3     | 0.9551s    | -
ScalObject-ts.19.log    | Counting(0)+R | 20    | 1.1±0.3     | 0.2043s    | -
ScalObject-ts.19.log    | Symbolic      | 20    | 1.1±0.3     | 0.2926s    | -
ScalObject-ts.19.log    | Symbolic+R    | 20    | 1.1±0.3     | 0.0296s    | -
ScalObject-ts.19.log    | Saturate      | 20    | 1.1±0.3     | 0.0066s    | -
ScalObject-ts.19.log    | Saturate+R    | 20    | 1.1±0.3     | 0.0076s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.20.log    | Enumerate+C   | 20    | 1.5±0.7     | 1.8573s    | -
ScalObject-ts.20.log    | Counting(4)   | 20    | 1.5±0.7     | 0.8566s    | -
ScalObject-ts.20.log    | Counting(4)+R | 20    | 1.5±0.7     | 0.2289s    | -
ScalObject-ts.20.log    | Counting(2)   | 20    | 1.5±0.7     | 1.1263s    | -
ScalObject-ts.20.log    | Counting(2)+R | 20    | 1.5±0.7     | 0.2378s    | -
ScalObject-ts.20.log    | Counting(0)   | 20    | 1.5±0.7     | 1.1388s    | -
ScalObject-ts.20.log    | Counting(0)+R | 20    | 1.5±0.7     | 0.2623s    | -
ScalObject-ts.20.log    | Symbolic      | 20    | 1.5±0.7     | 0.4594s    | -
ScalObject-ts.20.log    | Symbolic+R    | 20    | 1.5±0.7     | 0.0775s    | -
ScalObject-ts.20.log    | Saturate      | 20    | 1.5±0.7     | 0.0081s    | -
ScalObject-ts.20.log    | Saturate+R    | 20    | 1.5±0.7     | 0.0082s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.21.log    | Enumerate+C   | 20    | 1.4±0.5     | 0.7202s    | -
ScalObject-ts.21.log    | Counting(4)   | 20    | 1.4±0.5     | 0.6495s    | -
ScalObject-ts.21.log    | Counting(4)+R | 20    | 1.4±0.5     | 0.2388s    | -
ScalObject-ts.21.log    | Counting(2)   | 20    | 1.4±0.5     | 0.8282s    | -
ScalObject-ts.21.log    | Counting(2)+R | 20    | 1.4±0.5     | 0.2542s    | -
ScalObject-ts.21.log    | Counting(0)   | 20    | 1.4±0.5     | 0.7616s    | -
ScalObject-ts.21.log    | Counting(0)+R | 20    | 1.4±0.5     | 0.2341s    | -
ScalObject-ts.21.log    | Symbolic      | 20    | 1.4±0.5     | 0.3159s    | -
ScalObject-ts.21.log    | Symbolic+R    | 20    | 1.4±0.5     | 0.0803s    | -
ScalObject-ts.21.log    | Saturate      | 20    | 1.4±0.5     | 0.0075s    | -
ScalObject-ts.21.log    | Saturate+R    | 20    | 1.4±0.5     | 0.0086s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.22.log    | Enumerate+C   | 20    | 1.4±0.5     | 1.8782s    | -
ScalObject-ts.22.log    | Counting(4)   | 20    | 1.4±0.5     | 0.767s     | -
ScalObject-ts.22.log    | Counting(4)+R | 20    | 1.4±0.5     | 0.2338s    | -
ScalObject-ts.22.log    | Counting(2)   | 20    | 1.4±0.5     | 0.8531s    | -
ScalObject-ts.22.log    | Counting(2)+R | 20    | 1.4±0.5     | 0.2387s    | -
ScalObject-ts.22.log    | Counting(0)   | 20    | 1.4±0.5     | 0.9712s    | -
ScalObject-ts.22.log    | Counting(0)+R | 20    | 1.4±0.5     | 0.2412s    | -
ScalObject-ts.22.log    | Symbolic      | 20    | 1.4±0.5     | 0.3845s    | -
ScalObject-ts.22.log    | Symbolic+R    | 20    | 1.4±0.5     | 0.0752s    | -
ScalObject-ts.22.log    | Saturate      | 20    | 1.4±0.5     | 0.0101s    | -
ScalObject-ts.22.log    | Saturate+R    | 20    | 1.4±0.5     | 0.0079s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.23.log    | Enumerate+C   | 16    | 1.7±0.7     | 0.3901s    | -
ScalObject-ts.23.log    | Counting(4)   | 16    | 1.7±0.7     | 0.2827s    | -
ScalObject-ts.23.log    | Counting(4)+R | 16    | 1.7±0.7     | 0.1879s    | -
ScalObject-ts.23.log    | Counting(2)   | 16    | 1.7±0.7     | 0.3191s    | -
ScalObject-ts.23.log    | Counting(2)+R | 16    | 1.7±0.7     | 0.1899s    | -
ScalObject-ts.23.log    | Counting(0)   | 16    | 1.7±0.7     | 0.3303s    | -
ScalObject-ts.23.log    | Counting(0)+R | 16    | 1.7±0.7     | 0.1949s    | -
ScalObject-ts.23.log    | Symbolic      | 16    | 1.7±0.7     | 0.1461s    | -
ScalObject-ts.23.log    | Symbolic+R    | 16    | 1.7±0.7     | 0.0787s    | -
ScalObject-ts.23.log    | Saturate      | 16    | 1.7±0.7     | 0.0093s    | -
ScalObject-ts.23.log    | Saturate+R    | 16    | 1.7±0.7     | 0.008s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.24.log    | Enumerate+C   | 20    | 1.7±0.5     | 2.6058s    | -
ScalObject-ts.24.log    | Counting(4)   | 20    | 1.7±0.5     | 0.853s     | -
ScalObject-ts.24.log    | Counting(4)+R | 20    | 1.7±0.5     | 0.3745s    | -
ScalObject-ts.24.log    | Counting(2)   | 20    | 1.7±0.5     | 0.8852s    | -
ScalObject-ts.24.log    | Counting(2)+R | 20    | 1.7±0.5     | 0.4057s    | -
ScalObject-ts.24.log    | Counting(0)   | 20    | 1.7±0.5     | 0.9736s    | -
ScalObject-ts.24.log    | Counting(0)+R | 20    | 1.7±0.5     | 0.4468s    | -
ScalObject-ts.24.log    | Symbolic      | 20    | 1.7±0.5     | 0.4684s    | -
ScalObject-ts.24.log    | Symbolic+R    | 20    | 1.7±0.5     | 0.1689s    | -
ScalObject-ts.24.log    | Saturate      | 20    | 1.7±0.5     | 0.0039s    | -
ScalObject-ts.24.log    | Saturate+R    | 20    | 1.7±0.5     | 0.0077s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.25.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.4277s    | -
ScalObject-ts.25.log    | Counting(4)   | 20    | 1.0±0.0     | 0.6038s    | -
ScalObject-ts.25.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1855s    | -
ScalObject-ts.25.log    | Counting(2)   | 20    | 1.0±0.0     | 0.8092s    | -
ScalObject-ts.25.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1877s    | -
ScalObject-ts.25.log    | Counting(0)   | 20    | 1.0±0.0     | 0.9986s    | -
ScalObject-ts.25.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.187s     | -
ScalObject-ts.25.log    | Symbolic      | 20    | 1.0±0.0     | 0.2295s    | -
ScalObject-ts.25.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0283s    | -
ScalObject-ts.25.log    | Saturate      | 20    | 1.0±0.0     | 0.0071s    | -
ScalObject-ts.25.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0079s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.26.log    | Enumerate+C   | 20    | 1.9±0.7     | 0.4185s    | -
ScalObject-ts.26.log    | Counting(4)   | 20    | 1.9±0.7     | 0.635s     | -
ScalObject-ts.26.log    | Counting(4)+R | 20    | 1.9±0.7     | 0.451s     | -
ScalObject-ts.26.log    | Counting(2)   | 20    | 1.9±0.7     | 0.7766s    | -
ScalObject-ts.26.log    | Counting(2)+R | 20    | 1.9±0.7     | 0.5685s    | -
ScalObject-ts.26.log    | Counting(0)   | 20    | 1.9±0.7     | 0.8464s    | -
ScalObject-ts.26.log    | Counting(0)+R | 20    | 1.9±0.7     | 0.5215s    | -
ScalObject-ts.26.log    | Symbolic      | 20    | 1.9±0.7     | 0.398s     | -
ScalObject-ts.26.log    | Symbolic+R    | 20    | 1.9±0.7     | 0.23s      | -
ScalObject-ts.26.log    | Saturate      | 20    | 1.9±0.7     | 0.0146s    | -
ScalObject-ts.26.log    | Saturate+R    | 20    | 1.9±0.7     | 0.014s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.27.log    | Enumerate+C   | 20    | 1.2±0.4     | 0.4762s    | -
ScalObject-ts.27.log    | Counting(4)   | 20    | 1.2±0.4     | 0.7383s    | -
ScalObject-ts.27.log    | Counting(4)+R | 20    | 1.2±0.4     | 0.2128s    | -
ScalObject-ts.27.log    | Counting(2)   | 20    | 1.2±0.4     | 0.9011s    | -
ScalObject-ts.27.log    | Counting(2)+R | 20    | 1.2±0.4     | 0.2142s    | -
ScalObject-ts.27.log    | Counting(0)   | 20    | 1.2±0.4     | 0.9905s    | -
ScalObject-ts.27.log    | Counting(0)+R | 20    | 1.2±0.4     | 0.2274s    | -
ScalObject-ts.27.log    | Symbolic      | 20    | 1.2±0.4     | 0.3699s    | -
ScalObject-ts.27.log    | Symbolic+R    | 20    | 1.2±0.4     | 0.0506s    | -
ScalObject-ts.27.log    | Saturate      | 20    | 1.2±0.4     | 0.0099s    | -
ScalObject-ts.27.log    | Saturate+R    | 20    | 1.2±0.4     | 0.0083s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.28.log    | Enumerate+C   | 20    | 1.6±0.7     | 0.5716s    | -
ScalObject-ts.28.log    | Counting(4)   | 20    | 1.6±0.7     | 0.8073s    | -
ScalObject-ts.28.log    | Counting(4)+R | 20    | 1.6±0.7     | 0.3529s    | -
ScalObject-ts.28.log    | Counting(2)   | 20    | 1.6±0.7     | 1.1274s    | -
ScalObject-ts.28.log    | Counting(2)+R | 20    | 1.6±0.7     | 0.3724s    | -
ScalObject-ts.28.log    | Counting(0)   | 20    | 1.6±0.7     | 1.0043s    | -
ScalObject-ts.28.log    | Counting(0)+R | 20    | 1.6±0.7     | 0.3657s    | -
ScalObject-ts.28.log    | Symbolic      | 20    | 1.6±0.7     | 0.4221s    | -
ScalObject-ts.28.log    | Symbolic+R    | 20    | 1.6±0.7     | 0.1564s    | -
ScalObject-ts.28.log    | Saturate      | 20    | 1.6±0.7     | 0.0106s    | -
ScalObject-ts.28.log    | Saturate+R    | 20    | 1.6±0.7     | 0.009s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.29.log    | Enumerate+C   | 20    | 1.4±0.5     | 1.2752s    | -
ScalObject-ts.29.log    | Counting(4)   | 20    | 1.4±0.5     | 0.6746s    | -
ScalObject-ts.29.log    | Counting(4)+R | 20    | 1.4±0.5     | 0.2872s    | -
ScalObject-ts.29.log    | Counting(2)   | 20    | 1.4±0.5     | 0.8069s    | -
ScalObject-ts.29.log    | Counting(2)+R | 20    | 1.4±0.5     | 0.2739s    | -
ScalObject-ts.29.log    | Counting(0)   | 20    | 1.4±0.5     | 0.9777s    | -
ScalObject-ts.29.log    | Counting(0)+R | 20    | 1.4±0.5     | 0.2656s    | -
ScalObject-ts.29.log    | Symbolic      | 20    | 1.4±0.5     | 0.3463s    | -
ScalObject-ts.29.log    | Symbolic+R    | 20    | 1.4±0.5     | 0.1055s    | -
ScalObject-ts.29.log    | Saturate      | 20    | 1.4±0.5     | 0.0086s    | -
ScalObject-ts.29.log    | Saturate+R    | 20    | 1.4±0.5     | 0.0086s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.30.log    | Enumerate+C   | 20    | 1.0±0.0     | 0.3951s    | -
ScalObject-ts.30.log    | Counting(4)   | 20    | 1.0±0.0     | 0.5644s    | -
ScalObject-ts.30.log    | Counting(4)+R | 20    | 1.0±0.0     | 0.1803s    | -
ScalObject-ts.30.log    | Counting(2)   | 20    | 1.0±0.0     | 0.7264s    | -
ScalObject-ts.30.log    | Counting(2)+R | 20    | 1.0±0.0     | 0.1809s    | -
ScalObject-ts.30.log    | Counting(0)   | 20    | 1.0±0.0     | 0.9161s    | -
ScalObject-ts.30.log    | Counting(0)+R | 20    | 1.0±0.0     | 0.1854s    | -
ScalObject-ts.30.log    | Symbolic      | 20    | 1.0±0.0     | 0.2176s    | -
ScalObject-ts.30.log    | Symbolic+R    | 20    | 1.0±0.0     | 0.0232s    | -
ScalObject-ts.30.log    | Saturate      | 20    | 1.0±0.0     | 0.004s     | -
ScalObject-ts.30.log    | Saturate+R    | 20    | 1.0±0.0     | 0.0044s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.31.log    | Enumerate+C   | 20    | 2.1±0.6     | 3.4127s    | -
ScalObject-ts.31.log    | Counting(4)   | 20    | 2.1±0.6     | 0.9665s    | -
ScalObject-ts.31.log    | Counting(4)+R | 20    | 2.1±0.6     | 0.5141s    | -
ScalObject-ts.31.log    | Counting(2)   | 20    | 2.1±0.6     | 1.1747s    | -
ScalObject-ts.31.log    | Counting(2)+R | 20    | 2.1±0.6     | 0.6035s    | -
ScalObject-ts.31.log    | Counting(0)   | 20    | 2.1±0.6     | 1.0295s    | -
ScalObject-ts.31.log    | Counting(0)+R | 20    | 2.1±0.6     | 0.5974s    | -
ScalObject-ts.31.log    | Symbolic      | 20    | 2.1±0.6     | 0.5399s    | -
ScalObject-ts.31.log    | Symbolic+R    | 20    | 2.1±0.6     | 0.3208s    | -
ScalObject-ts.31.log    | Saturate      | 20    | 2.1±0.6     | 0.0097s    | -
ScalObject-ts.31.log    | Saturate+R    | 20    | 2.1±0.6     | 0.0089s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.32.log    | Enumerate+C   | 20    | 2.1±0.9     | 3.5943s    | -
ScalObject-ts.32.log    | Counting(4)   | 20    | 2.1±0.9     | 1.0204s    | -
ScalObject-ts.32.log    | Counting(4)+R | 20    | 2.1±0.9     | 0.5689s    | -
ScalObject-ts.32.log    | Counting(2)   | 20    | 2.1±0.9     | 1.138s     | -
ScalObject-ts.32.log    | Counting(2)+R | 20    | 2.1±0.9     | 0.577s     | -
ScalObject-ts.32.log    | Counting(0)   | 20    | 2.1±0.9     | 1.1987s    | -
ScalObject-ts.32.log    | Counting(0)+R | 20    | 2.1±0.9     | 0.5546s    | -
ScalObject-ts.32.log    | Symbolic      | 20    | 2.1±0.9     | 0.5745s    | -
ScalObject-ts.32.log    | Symbolic+R    | 20    | 2.1±0.9     | 0.287s     | -
ScalObject-ts.32.log    | Saturate      | 20    | 2.1±0.9     | 0.0103s    | -
ScalObject-ts.32.log    | Saturate+R    | 20    | 2.1±0.9     | 0.0106s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.33.log    | Enumerate+C   | 20    | 2.1±0.9     | 0.4514s    | -
ScalObject-ts.33.log    | Counting(4)   | 20    | 2.1±0.9     | 0.7649s    | -
ScalObject-ts.33.log    | Counting(4)+R | 20    | 2.1±0.9     | 0.4242s    | -
ScalObject-ts.33.log    | Counting(2)   | 20    | 2.1±0.9     | 1.1804s    | -
ScalObject-ts.33.log    | Counting(2)+R | 20    | 2.1±0.9     | 0.5793s    | -
ScalObject-ts.33.log    | Counting(0)   | 20    | 2.1±0.9     | 1.9073s    | -
ScalObject-ts.33.log    | Counting(0)+R | 20    | 2.1±0.9     | 0.5244s    | -
ScalObject-ts.33.log    | Symbolic      | 20    | 2.1±0.9     | 0.4666s    | -
ScalObject-ts.33.log    | Symbolic+R    | 20    | 2.1±0.9     | 0.2208s    | -
ScalObject-ts.33.log    | Saturate      | 20    | 2.1±0.9     | 0.0094s    | -
ScalObject-ts.33.log    | Saturate+R    | 20    | 2.1±0.9     | 0.0105s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.34.log    | Enumerate+C   | 16    | 1.3±0.5     | 0.2078s    | -
ScalObject-ts.34.log    | Counting(4)   | 16    | 1.3±0.5     | 0.2408s    | -
ScalObject-ts.34.log    | Counting(4)+R | 16    | 1.3±0.5     | 0.1798s    | -
ScalObject-ts.34.log    | Counting(2)   | 16    | 1.3±0.5     | 0.2761s    | -
ScalObject-ts.34.log    | Counting(2)+R | 16    | 1.3±0.5     | 0.2105s    | -
ScalObject-ts.34.log    | Counting(0)   | 16    | 1.3±0.5     | 0.3079s    | -
ScalObject-ts.34.log    | Counting(0)+R | 16    | 1.3±0.5     | 0.2331s    | -
ScalObject-ts.34.log    | Symbolic      | 16    | 1.3±0.5     | 0.0934s    | -
ScalObject-ts.34.log    | Symbolic+R    | 16    | 1.3±0.5     | 0.0631s    | -
ScalObject-ts.34.log    | Saturate      | 16    | 1.3±0.5     | 0.0081s    | -
ScalObject-ts.34.log    | Saturate+R    | 16    | 1.3±0.5     | 0.009s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.35.log    | Enumerate+C   | 20    | 1.5±0.7     | 0.4697s    | -
ScalObject-ts.35.log    | Counting(4)   | 20    | 1.5±0.7     | 0.7194s    | -
ScalObject-ts.35.log    | Counting(4)+R | 20    | 1.5±0.7     | 0.2537s    | -
ScalObject-ts.35.log    | Counting(2)   | 20    | 1.5±0.7     | 1.0682s    | -
ScalObject-ts.35.log    | Counting(2)+R | 20    | 1.5±0.7     | 0.2777s    | -
ScalObject-ts.35.log    | Counting(0)   | 20    | 1.5±0.7     | 1.1052s    | -
ScalObject-ts.35.log    | Counting(0)+R | 20    | 1.5±0.7     | 0.2754s    | -
ScalObject-ts.35.log    | Symbolic      | 20    | 1.5±0.7     | 0.3821s    | -
ScalObject-ts.35.log    | Symbolic+R    | 20    | 1.5±0.7     | 0.0894s    | -
ScalObject-ts.35.log    | Saturate      | 20    | 1.5±0.7     | 0.0094s    | -
ScalObject-ts.35.log    | Saturate+R    | 20    | 1.5±0.7     | 0.0097s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.36.log    | Enumerate+C   | 20    | 1.8±0.8     | 5.1841s    | -
ScalObject-ts.36.log    | Counting(4)   | 20    | 1.8±0.8     | 0.7309s    | -
ScalObject-ts.36.log    | Counting(4)+R | 20    | 1.8±0.8     | 0.3011s    | -
ScalObject-ts.36.log    | Counting(2)   | 20    | 1.8±0.8     | 0.876s     | -
ScalObject-ts.36.log    | Counting(2)+R | 20    | 1.8±0.8     | 0.2992s    | -
ScalObject-ts.36.log    | Counting(0)   | 20    | 1.8±0.8     | 1.1857s    | -
ScalObject-ts.36.log    | Counting(0)+R | 20    | 1.8±0.8     | 0.3221s    | -
ScalObject-ts.36.log    | Symbolic      | 20    | 1.8±0.8     | 0.4808s    | -
ScalObject-ts.36.log    | Symbolic+R    | 20    | 1.8±0.8     | 0.1224s    | -
ScalObject-ts.36.log    | Saturate      | 20    | 1.8±0.8     | 0.0094s    | -
ScalObject-ts.36.log    | Saturate+R    | 20    | 1.8±0.8     | 0.0082s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.37.log    | Enumerate+C   | 13    | 1.2±0.6     | 0.1179s    | -
ScalObject-ts.37.log    | Counting(4)   | 13    | 1.2±0.6     | 0.1163s    | -
ScalObject-ts.37.log    | Counting(4)+R | 13    | 1.2±0.6     | 0.0966s    | -
ScalObject-ts.37.log    | Counting(2)   | 13    | 1.2±0.6     | 0.1251s    | -
ScalObject-ts.37.log    | Counting(2)+R | 13    | 1.2±0.6     | 0.0951s    | -
ScalObject-ts.37.log    | Counting(0)   | 13    | 1.2±0.6     | 0.1334s    | -
ScalObject-ts.37.log    | Counting(0)+R | 13    | 1.2±0.6     | 0.1023s    | -
ScalObject-ts.37.log    | Symbolic      | 13    | 1.2±0.6     | 0.0303s    | -
ScalObject-ts.37.log    | Symbolic+R    | 13    | 1.2±0.6     | 0.0131s    | -
ScalObject-ts.37.log    | Saturate      | 13    | 1.2±0.6     | 0.0035s    | -
ScalObject-ts.37.log    | Saturate+R    | 13    | 1.2±0.6     | 0.0029s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.38.log    | Enumerate+C   | 20    | 1.4±0.5     | 0.9811s    | -
ScalObject-ts.38.log    | Counting(4)   | 20    | 1.4±0.5     | 0.6683s    | -
ScalObject-ts.38.log    | Counting(4)+R | 20    | 1.4±0.5     | 0.2877s    | -
ScalObject-ts.38.log    | Counting(2)   | 20    | 1.4±0.5     | 0.6861s    | -
ScalObject-ts.38.log    | Counting(2)+R | 20    | 1.4±0.5     | 0.2973s    | -
ScalObject-ts.38.log    | Counting(0)   | 20    | 1.4±0.5     | 0.9985s    | -
ScalObject-ts.38.log    | Counting(0)+R | 20    | 1.4±0.5     | 0.2811s    | -
ScalObject-ts.38.log    | Symbolic      | 20    | 1.4±0.5     | 0.2967s    | -
ScalObject-ts.38.log    | Symbolic+R    | 20    | 1.4±0.5     | 0.1176s    | -
ScalObject-ts.38.log    | Saturate      | 20    | 1.4±0.5     | 0.0084s    | -
ScalObject-ts.38.log    | Saturate+R    | 20    | 1.4±0.5     | 0.009s     | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.39.log    | Enumerate+C   | 20    | 1.3±0.5     | 0.5772s    | -
ScalObject-ts.39.log    | Counting(4)   | 20    | 1.3±0.5     | 0.6691s    | -
ScalObject-ts.39.log    | Counting(4)+R | 20    | 1.3±0.5     | 0.2585s    | -
ScalObject-ts.39.log    | Counting(2)   | 20    | 1.3±0.5     | 0.9886s    | -
ScalObject-ts.39.log    | Counting(2)+R | 20    | 1.3±0.5     | 0.2968s    | -
ScalObject-ts.39.log    | Counting(0)   | 20    | 1.3±0.5     | 0.9499s    | -
ScalObject-ts.39.log    | Counting(0)+R | 20    | 1.3±0.5     | 0.3475s    | -
ScalObject-ts.39.log    | Symbolic      | 20    | 1.3±0.5     | 0.2966s    | -
ScalObject-ts.39.log    | Symbolic+R    | 20    | 1.3±0.5     | 0.089s     | -
ScalObject-ts.39.log    | Saturate      | 20    | 1.3±0.5     | 0.0087s    | -
ScalObject-ts.39.log    | Saturate+R    | 20    | 1.3±0.5     | 0.0107s    | -
------------------------+---------------+-------+-------------+------------+--
ScalObject-ts.40.log    | Enumerate+C   | 20    | 1.6±0.5     | 0.793s     | -
ScalObject-ts.40.log    | Counting(4)   | 20    | 1.6±0.5     | 0.8225s    | -
ScalObject-ts.40.log    | Counting(4)+R | 20    | 1.6±0.5     | 0.2771s    | -
