history	object	algorithm	removal	violation	timeout	stepout	steps	checks	size.min	size.max	size.mean	size.sigma	width.min	width.max	width.mean	width.sigma	weight.min	weight.max	weight.mean	weight.sigma	memory	time
ScalObject-msq.2.log	atomic-queue	Bound(4)	true	false	true	false	208	103	0	22	9.639423076923077	4.532201867948075	1	6	3.5528846153846154	1.1865149496540315	0	17	8.115384615384615	3.6363906623771896	12616	50.321133
ScalObject-msq.2.log	atomic-queue	Symbolic	false	false	true	false	61	29	0	32	16.360655737704917	9.09218123240191	1	6	3.2459016393442623	1.545485228063968	0	23	12.360655737704919	6.509052124759911	16732	50.005634
ScalObject-msq.2.log	atomic-queue	Symbolic	true	false	true	false	228	113	0	32	11.162280701754385	6.610962599617898	1	6	3.504385964912281	1.143831597142488	0	23	9.149122807017545	4.852416548865795	16084	53.114057
ScalObject-msq.2.log	atomic-queue	Saturate	false	false	true	false	728	362	0	365	183.125	104.97136325941091	1	6	3.2513736263736264	1.3356803985465158	0	203	106.49725274725274	58.70221864523318	12068	50.007762
ScalObject-msq.2.log	atomic-queue	Saturate	true	false	true	false	1666	831	0	323	72.64105642256902	91.90403452845268	1	6	3.1842737094837936	1.0064142548500978	0	164	41.9327731092437	46.546940823785555	12156	50.012461
ScalObject-msq.3.log	atomic-queue	Enumerate	false	false	true	false	82	41	0	41	20.5	11.915598242701938	1	1	1.0	0.0	0	23	13.524390243902438	6.120650352268008	12672	55.156841
ScalObject-msq.3.log	atomic-queue	Bound(4)	false	false	true	false	50	25	0	25	12.5	7.301802964378883	1	1	1.0	0.0	0	18	9.98	5.246923296717102	13328	60.268049
ScalObject-msq.3.log	atomic-queue	Bound(4)	true	false	true	false	1018	508	0	22	4.93418467583497	3.14334532561534	1	3	1.0638506876227898	0.35037514002257547	0	15	4.822200392927308	2.778768052394213	13376	51.463437
ScalObject-msq.3.log	atomic-queue	Symbolic	false	false	true	false	80	40	0	40	20.0	11.627118018568552	1	1	1.0	0.0	0	22	13.3	6.026103554589225	16392	54.271553
ScalObject-msq.3.log	atomic-queue	Symbolic	true	false	true	false	1041	519	0	34	5.444764649375601	4.63588365646589	1	4	1.1200768491834774	0.5151459780527349	0	22	5.126801152737752	3.424917495895482	15556	55.671024
ScalObject-msq.3.log	atomic-queue	Saturate	false	false	true	false	738	368	0	369	184.5	106.59414971943708	1	1	1.0	0.0	0	193	98.91192411924119	55.65872062767981	12220	50.011937
ScalObject-msq.3.log	atomic-queue	Saturate	true	false	true	false	2927	1461	0	208	55.03450632046464	56.92365020912769	1	6	2.312265117868124	1.2944211861679416	0	112	34.3631704817219	31.416332862580322	12148	50.011606
ScalObject-msq.4.log	atomic-queue	Enumerate	false	false	true	false	80	40	0	40	20.0	11.627118018568552	1	1	1.0	0.0	0	27	14.025	7.3329065852049276	12196	50.450109
ScalObject-msq.4.log	atomic-queue	Bound(4)	false	false	true	false	50	25	0	25	12.5	7.301802964378883	1	1	1.0	0.0	0	18	9.66	5.442125935135786	12484	61.426451
ScalObject-msq.4.log	atomic-queue	Bound(4)	true	false	true	false	246	123	0	19	8.963414634146341	4.673272127141274	1	1	1.0	0.0	0	19	8.963414634146341	4.673272127141274	13416	50.003502
ScalObject-msq.4.log	atomic-queue	Symbolic	false	false	true	false	80	40	0	40	20.0	11.627118018568552	1	1	1.0	0.0	0	27	14.025	7.3329065852049276	16056	50.009621
ScalObject-msq.4.log	atomic-queue	Symbolic	true	false	true	false	1509	753	0	30	7.168323392975481	4.67223058428714	1	4	1.0603048376408217	0.3745131762888751	0	25	7.106693174287607	4.467523717794696	15428	53.251045
ScalObject-msq.4.log	atomic-queue	Saturate	false	false	true	false	714	356	0	357	178.5	103.13007690762842	1	1	1.0	0.0	0	187	94.9733893557423	51.73441312375287	12092	50.010452
ScalObject-msq.4.log	atomic-queue	Saturate	true	false	true	false	3541	1767	0	203	47.34029935046597	51.891550696579486	1	6	2.5148263202485173	1.576170681251545	0	130	31.785653770121435	30.57485170592679	12172	50.012674
ScalObject-msq.5.log	atomic-queue	Enumerate	false	false	true	false	39	18	0	21	10.974358974358974	5.869130570810295	1	5	3.4871794871794872	1.0971684818034495	0	17	8.58974358974359	4.505656963125989	13092	50.010516
ScalObject-msq.5.log	atomic-queue	Bound(4)	false	false	true	false	51	24	0	27	13.96078431372549	7.5231928974703965	1	5	3.450980392156863	1.0259381168510324	0	21	10.764705882352942	5.6412347417710516	13180	65.987284
ScalObject-msq.5.log	atomic-queue	Bound(4)	true	false	true	false	157	77	0	22	11.636942675159236	4.529324490079771	1	5	3.656050955414013	0.8749606276576127	0	16	9.522292993630574	3.284747165193311	13308	50.183661
ScalObject-msq.5.log	atomic-queue	Symbolic	false	false	true	false	57	27	0	30	15.491228070175438	8.420050065633188	1	5	3.508771929824561	0.984211196440071	0	24	12.0	6.458659745975609	16320	57.05884
ScalObject-msq.5.log	atomic-queue	Symbolic	true	false	true	false	384	190	0	23	10.638020833333334	4.172108337360991	1	5	3.609375	0.7971985053417122	0	20	8.932291666666666	3.2374439452321737	16204	51.019507
ScalObject-msq.5.log	atomic-queue	Saturate	false	false	true	false	684	340	0	343	172.25438596491227	98.76884690947539	1	6	3.510233918128655	1.0842465470443508	0	192	100.95029239766082	54.50251931718602	11928	50.013401
ScalObject-msq.5.log	atomic-queue	Saturate	true	false	true	false	2416	1205	0	283	62.839817880794705	66.12568185692616	1	6	3.7690397350993377	1.3208197737052882	0	150	40.56043046357616	35.00802142421401	12160	50.00658
ScalObject-msq.6.log	atomic-queue	Enumerate	false	false	true	false	17	6	0	11	5.470588235294118	3.2038579685049933	1	6	3.588235294117647	1.3719886811400708	0	9	4.411764705882353	2.42535625036333	13264	50.011847
ScalObject-msq.6.log	atomic-queue	Bound(4)	false	false	true	false	45	22	0	23	12.622222222222222	6.492264239038254	1	6	3.7555555555555555	1.694316107078921	0	16	9.244444444444444	4.457657127988543	12612	53.620814
ScalObject-msq.6.log	atomic-queue	Bound(4)	true	false	true	false	86	41	0	27	12.895348837209303	6.47897789645584	1	6	4.27906976744186	1.3945369274902917	0	18	10.313953488372093	4.7829639540818745	12832	67.247454
ScalObject-msq.6.log	atomic-queue	Symbolic	false	false	true	false	60	28	0	32	16.466666666666665	8.844162427248156	1	6	3.966666666666667	1.5727194052607132	0	25	12.183333333333334	6.547069901397519	16372	58.613789
ScalObject-msq.6.log	atomic-queue	Symbolic	true	false	true	false	92	44	0	30	13.91304347826087	7.367365184129984	1	6	4.326086956521739	1.3596112538465706	0	20	10.847826086956522	5.0555915787551635	15436	51.530339
ScalObject-msq.6.log	atomic-queue	Saturate	false	false	true	false	706	350	0	355	177.89093484419263	101.85041598764008	1	6	3.784702549575071	1.040509141286069	0	196	99.34560906515581	55.53877530385982	12168	50.013036
ScalObject-msq.6.log	atomic-queue	Saturate	true	false	true	false	1885	940	0	211	52.69920424403183	45.27822956581721	1	6	3.609549071618037	1.0468403873349872	0	141	43.253050397877985	35.05267718437557	12200	50.012706
ScalObject-msq.7.log	atomic-queue	Enumerate	false	false	true	false	19	9	0	10	5.947368421052632	3.188062529195198	1	5	3.4210526315789473	1.1212983285105116	0	8	5.157894736842105	2.432720422689537	13228	50.009908
ScalObject-msq.7.log	atomic-queue	Bound(4)	false	false	true	false	50	24	0	26	13.46	7.228656125986013	1	5	2.94	0.8668497975016035	0	18	9.28	4.252442275460355	13320	60.656747
ScalObject-msq.7.log	atomic-queue	Bound(4)	true	false	true	false	207	101	0	23	9.932367149758454	4.619005241168789	1	6	3.4347826086956523	1.0260433127778155	0	17	7.3478260869565215	3.1676125904228694	13280	52.103967
ScalObject-msq.7.log	atomic-queue	Symbolic	false	false	true	false	60	29	0	31	16.0	8.748849803337347	1	5	3.0166666666666666	0.8334463200240202	0	20	10.883333333333333	5.307786626274317	16316	53.238389
ScalObject-msq.7.log	atomic-queue	Symbolic	true	false	true	false	294	146	0	23	10.591836734693878	4.724859969813453	1	6	3.6020408163265305	1.081079563315821	0	17	7.7482993197278915	3.2058894979774095	15920	50.520715
ScalObject-msq.7.log	atomic-queue	Saturate	false	false	true	false	740	367	0	372	186.4445945945946	106.9265978699458	1	6	3.891891891891892	1.1652102619129896	0	205	108.21891891891892	59.26053728188712	12552	50.00793
ScalObject-msq.7.log	atomic-queue	Saturate	true	false	true	false	8013	4004	0	193	29.718083114938224	25.076737319430144	1	6	3.550230874828404	1.1016163901756297	0	102	23.751528765755648	15.325590563902558	11784	50.013005
ScalObject-msq.8.log	atomic-queue	Enumerate	false	false	true	false	19	8	0	11	5.894736842105263	3.2980589719494313	1	4	3.3684210526315788	0.9551338658818385	0	8	5.2631578947368425	2.600044983866366	12740	50.021798
ScalObject-msq.8.log	atomic-queue	Bound(4)	false	false	true	false	50	23	0	27	13.66	7.405486107595902	1	5	3.36	1.0253919111386494	0	18	9.32	4.181787529128603	12516	57.250515
ScalObject-msq.8.log	atomic-queue	Bound(4)	true	false	true	false	214	106	0	21	10.271028037383177	4.013054035774486	1	6	3.546728971962617	1.0985109645991142	0	19	9.093457943925234	3.8273360972756714	12508	50.951928
ScalObject-msq.8.log	atomic-queue	Symbolic	false	false	true	false	57	28	0	29	15.421052631578947	8.400568366020268	1	5	3.3508771929824563	1.0605124783763649	0	18	10.350877192982455	4.801380858186882	15424	51.750462
ScalObject-msq.8.log	atomic-queue	Symbolic	true	false	true	false	254	127	0	23	11.669291338582678	5.035141516253478	1	6	3.47244094488189	1.2114524105960685	0	22	10.539370078740157	4.952384461508944	15452	51.686955
ScalObject-msq.8.log	atomic-queue	Saturate	false	false	true	false	634	315	0	318	159.78233438485805	91.6202579245254	1	6	3.5662460567823344	1.0810135563574845	0	165	89.38485804416403	48.86380619138302	12176	50.008189
ScalObject-msq.8.log	atomic-queue	Saturate	true	false	true	false	5092	2545	0	184	34.829143754909666	27.30481294339226	1	6	3.522780832678712	1.0653704640981903	0	105	28.996465043205028	17.13244612849731	12768	50.013403
ScalObject-msq.9.log	atomic-queue	Enumerate	false	false	true	false	28	13	0	15	8.035714285714286	4.246847570341357	1	4	3.107142857142857	0.6288900106557943	0	14	7.178571428571429	4.02817458362848	12628	50.00639
ScalObject-msq.9.log	atomic-queue	Bound(4)	false	false	true	false	47	23	0	24	12.74468085106383	6.822176387106921	1	4	3.0	0.6915640748081247	0	17	10.085106382978724	4.767780393405404	12992	53.755862
ScalObject-msq.9.log	atomic-queue	Bound(4)	true	false	true	false	257	127	0	17	11.15953307392996	3.051932753375868	1	5	3.424124513618677	1.0360125406749654	0	17	9.937743190661479	2.8716038984191963	13060	50.542698
ScalObject-msq.9.log	atomic-queue	Symbolic	false	false	true	false	61	29	0	32	16.262295081967213	8.912354046199507	1	5	3.0491803278688523	0.8046993125426151	0	24	12.40983606557377	6.097477754996536	15920	51.561466
ScalObject-msq.9.log	atomic-queue	Symbolic	true	false	true	false	297	147	0	25	12.25925925925926	4.069097880065993	1	5	3.441077441077441	1.0220852678021997	0	22	11.043771043771043	3.9303183010288043	15452	52.164225
ScalObject-msq.9.log	atomic-queue	Saturate	false	false	true	false	684	339	0	344	172.24122807017545	98.84715560825455	1	5	3.4853801169590644	0.8849264812748506	0	181	93.54970760233918	50.54095812247533	12492	50.012068
ScalObject-msq.9.log	atomic-queue	Saturate	true	false	true	false	3403	1699	0	242	42.070232148104616	48.965278867207395	1	6	3.5821334116955628	0.9961409535615217	0	132	30.238319130179253	28.060925795345657	12708	50.012706
ScalObject-msq.0.log	atomic-queue	Enumerate	false	false	true	false	41	20	0	21	11.658536585365853	6.223382344423172	1	5	3.8292682926829267	0.771441476211587	0	16	10.024390243902438	4.698339094180244	12440	75.013472
ScalObject-msq.0.log	atomic-queue	Bound(4)	false	false	true	false	54	25	0	29	14.907407407407407	8.052348815937433	1	5	3.8518518518518516	1.0169767888003982	0	22	12.203703703703704	5.767114414095584	12796	79.970841
ScalObject-msq.0.log	atomic-queue	Bound(4)	true	false	true	false	159	78	0	23	11.867924528301886	4.611643502238256	1	5	3.509433962264151	0.8849510072136068	0	17	9.69182389937107	3.521991822700905	12900	79.421989
ScalObject-msq.0.log	atomic-queue	Symbolic	false	false	true	false	62	31	0	31	16.919354838709676	9.174623567740005	1	5	3.838709677419355	1.0893455455500474	0	23	13.451612903225806	6.297742034487086	16184	75.540014
ScalObject-msq.0.log	atomic-queue	Symbolic	true	false	true	false	341	169	0	23	12.19941348973607	4.693061174159757	1	5	3.196480938416422	0.9296358824294024	0	17	9.504398826979472	3.1758479190879325	15956	75.072595
ScalObject-msq.0.log	atomic-queue	Saturate	false	false	true	false	845	421	0	423	212.31597633136096	122.03145539988313	1	5	3.132544378698225	0.975502683384948	0	241	119.93964497041421	67.4127654833324	11724	75.012761
ScalObject-msq.0.log	atomic-queue	Saturate	true	false	true	false	7615	3805	0	160	34.227051871306635	22.444545172498596	1	5	3.0424162836506894	0.9706285175023274	0	96	29.477872619829284	17.30085769876006	11692	75.009645
ScalObject-msq.1.log	atomic-queue	Enumerate	false	false	true	false	31	14	0	17	8.96774193548387	4.915851034953099	1	5	3.4838709677419355	1.3132902127084087	0	14	7.612903225806452	3.774276260466711	12752	75.01337
ScalObject-msq.1.log	atomic-queue	Bound(4)	false	false	true	false	47	21	0	26	13.170212765957446	7.331644186366773	1	6	3.893617021276596	1.492503623958771	0	20	10.361702127659575	5.147500583503541	12948	78.67013
ScalObject-msq.1.log	atomic-queue	Bound(4)	true	false	true	false	301	149	0	25	10.225913621262459	4.285105161585556	1	6	3.6744186046511627	1.092539889822202	0	21	8.87375415282392	3.8232632910500746	12632	77.024899
ScalObject-msq.1.log	atomic-queue	Symbolic	false	false	true	false	61	29	0	32	16.721311475409838	9.225203064686406	1	6	3.9672131147540983	1.4019892191068388	0	23	12.78688524590164	6.372113082534867	16220	91.175657
ScalObject-msq.1.log	atomic-queue	Symbolic	true	false	true	false	378	188	0	25	12.087301587301587	5.448120170197235	1	6	3.632275132275132	1.0247419852348338	0	24	10.796296296296296	5.254608893928828	16032	75.582208
ScalObject-msq.1.log	atomic-queue	Saturate	false	false	true	false	712	354	0	357	179.28932584269663	102.8049947540503	1	6	3.580056179775281	1.0590423703839111	0	194	102.08707865168539	56.35629324039061	12508	75.012462
ScalObject-msq.1.log	atomic-queue	Saturate	true	false	true	false	2795	1396	0	226	49.543828264758496	41.222155006300696	1	6	3.505545617173524	0.9164573498333942	0	140	42.34311270125224	25.762001636473155	11696	75.004758
ScalObject-msq.2.log	atomic-queue	Enumerate	false	false	true	false	32	15	0	17	9.15625	5.199934087671596	1	6	3.34375	1.6773515029701225	0	13	7.125	3.773848895209103	13028	75.006075
ScalObject-msq.2.log	atomic-queue	Bound(4)	false	false	true	false	51	25	0	26	13.823529411764707	7.633363301593712	1	6	3.156862745098039	1.5795258658168	0	20	10.666666666666666	5.687413002997643	13016	79.687758
ScalObject-msq.2.log	atomic-queue	Bound(4)	true	false	true	false	214	106	0	25	10.02803738317757	5.024742431770826	1	6	3.5373831775700935	1.1732562419578847	0	19	8.378504672897197	3.909985484102666	13024	76.772849
ScalObject-msq.2.log	atomic-queue	Symbolic	false	false	true	false	63	31	0	32	16.857142857142858	9.361653325956466	1	6	3.2222222222222223	1.5286979959180995	0	23	12.698412698412698	6.6735755291344345	15928	80.900842
ScalObject-msq.2.log	atomic-queue	Symbolic	true	false	true	false	234	116	0	35	11.735042735042734	7.4244615560529	1	6	3.4914529914529915	1.1318314869926978	0	24	9.5	5.258347135010647	15504	77.307269
ScalObject-msq.2.log	atomic-queue	Saturate	false	false	true	false	834	415	0	418	209.63309352517985	120.32656508372692	1	6	3.2673860911270984	1.281211958907598	0	233	120.71103117505996	66.37269140151979	12216	75.012588
ScalObject-msq.2.log	atomic-queue	Saturate	true	false	true	false	1745	872	0	362	84.87163323782235	105.95331011992967	1	6	3.179942693409742	0.9859965602868646	0	185	47.985100286532955	53.32200311694367	11708	75.01339
ScalObject-msq.3.log	atomic-queue	Enumerate	false	false	true	false	88	44	0	44	22.0	12.78109235703586	1	1	1.0	0.0	0	26	14.272727272727273	6.533252297281752	12516	80.560063
ScalObject-msq.3.log	atomic-queue	Bound(4)	false	false	true	false	52	26	0	26	13.0	7.589983078851685	1	1	1.0	0.0	0	18	10.26923076923077	5.347219855307568	12720	81.96414
ScalObject-msq.3.log	atomic-queue	Bound(4)	true	false	true	false	1020	509	0	23	4.968627450980392	3.2351413306492667	1	3	1.0676470588235294	0.3603677558706151	0	16	4.8431372549019605	2.8160659856803583	12668	75.169388
ScalObject-msq.3.log	atomic-queue	Symbolic	false	false	true	false	86	43	0	43	21.5	12.492586036619997	1	1	1.0	0.0	0	25	14.011627906976743	6.375493865154592	15384	76.933251
ScalObject-msq.3.log	atomic-queue	Symbolic	true	false	true	false	1060	528	0	35	5.789622641509434	5.286689849493453	1	5	1.181132075471698	0.6852159571557863	0	23	5.379245283018868	3.8861930117866907	15444	76.417401
ScalObject-msq.3.log	atomic-queue	Saturate	false	false	true	false	824	411	0	412	206.0	119.0070910821075	1	1	1.0	0.0	0	216	109.96116504854369	61.86791438405492	12628	75.003592
ScalObject-msq.3.log	atomic-queue	Saturate	true	false	true	false	3420	1708	0	252	67.75701754385965	66.05895574173037	1	6	2.608479532163743	1.4173902268439504	0	129	40.55818713450292	34.90883719811909	12432	75.010655
ScalObject-msq.4.log	atomic-queue	Enumerate	false	false	true	false	88	44	0	44	22.0	12.78109235703586	1	1	1.0	0.0	0	28	15.204545454545455	7.933863245475696	12548	81.540563
ScalObject-msq.4.log	atomic-queue	Bound(4)	false	false	true	false	54	27	0	27	13.5	7.8782001584022385	1	1	1.0	0.0	0	19	10.277777777777779	5.681538014819269	13040	80.63537
ScalObject-msq.4.log	atomic-queue	Bound(4)	true	false	true	false	766	383	0	19	6.844647519582246	4.003350403194623	1	1	1.0	0.0	0	19	6.844647519582246	4.003350403194623	12688	75.465178
ScalObject-msq.4.log	atomic-queue	Symbolic	false	false	true	false	86	43	0	43	21.5	12.492586036619997	1	1	1.0	0.0	0	28	14.918604651162791	7.796251159867978	15836	80.521811
ScalObject-msq.4.log	atomic-queue	Symbolic	true	false	true	false	1517	757	0	34	7.299274884640738	4.99591714585164	1	4	1.075807514831905	0.42997985455841514	0	27	7.2050098879367175	4.656204327207909	16832	76.310327
ScalObject-msq.4.log	atomic-queue	Saturate	false	false	true	false	792	395	0	396	198.0	114.38831993276987	1	1	1.0	0.0	0	207	104.97222222222223	57.729034743802835	12200	75.010955
ScalObject-msq.4.log	atomic-queue	Saturate	true	false	true	false	3813	1904	0	204	52.815368476265405	54.71828552772098	1	6	2.639916076580121	1.5919363941397144	0	131	35.99239444007343	33.54472973243844	11944	75.007554
ScalObject-msq.5.log	atomic-queue	Enumerate	false	false	true	false	39	18	0	21	10.974358974358974	5.869130570810295	1	5	3.4871794871794872	1.0971684818034495	0	17	8.58974358974359	4.505656963125989	12624	75.690062
ScalObject-msq.5.log	atomic-queue	Bound(4)	false	false	true	false	53	25	0	28	14.471698113207546	7.824035388037659	1	5	3.4716981132075473	1.011544393962969	0	22	11.169811320754716	5.905459824005775	13012	84.128132
ScalObject-msq.5.log	atomic-queue	Bound(4)	true	false	true	false	344	171	0	22	10.383720930232558	3.8701025054825853	1	5	3.5552325581395348	0.7654160655089526	0	16	8.636627906976743	2.8863701459030886	13064	75.013249
ScalObject-msq.5.log	atomic-queue	Symbolic	false	false	true	false	63	30	0	33	17.015873015873016	9.303991622558954	1	5	3.5555555555555554	0.946603057078441	0	25	13.126984126984127	7.0699091190309415	16144	82.723218
ScalObject-msq.5.log	atomic-queue	Symbolic	true	false	true	false	412	204	0	25	11.322815533980583	4.792041642109285	1	5	3.6067961165048543	0.8462037321968665	0	23	9.597087378640778	4.027616498502939	16376	75.842997
ScalObject-msq.5.log	atomic-queue	Saturate	false	false	true	false	762	378	0	383	191.74146981627297	110.01519468316421	1	6	3.4855643044619424	1.0840749081605912	0	216	111.39763779527559	60.237970001422624	12048	75.008763
ScalObject-msq.5.log	atomic-queue	Saturate	true	false	true	false	2593	1294	0	283	71.16428846895488	71.105886345365	1	6	3.791747011183957	1.2807247697971471	0	150	45.9737755495565	39.38533431274166	12528	75.006772
ScalObject-msq.6.log	atomic-queue	Enumerate	false	false	true	false	17	6	0	11	5.470588235294118	3.2038579685049933	1	6	3.588235294117647	1.3719886811400708	0	9	4.411764705882353	2.42535625036333	12432	75.01102
